ID	abstractauthor keywordsindex keywords 
400	insights factor acceptance opposition coal mine base survey communities towns development quality proximity expand opencast mine czech displacement revisions mine limit perceptions influence factor attitudes anti-coal activities quality environment length residence prove predictor employment tie coal industry attachments factor shape attitude opponent coal mine expansion age university education attachment communities engagement protest activities level confidence protest affect decisions authorities ltdanti-coal resistance coal community displacement czech attachmentcoal coal mine coal mine community displacement czech development attachment factor university education coal industry coal industry coal mine demography attitude czech republic 
401	attitude residents towards areas management regions europe cultural drivers information level group membership influence attitudes areas dimension survey residents influence attitudes -nockberge austria recognition result support strata regression information level attachment influence acceptance supporters opponents identity dependence waverers dimension result attachment participatory process management policies university tyne.attitudes dependence identity area nature reserve plan process area attitude austria park 
402	attachment life scholars model help feel attachment life relevance belong identity date level experience article perspectives forge experience interaction entities process attachment embody process catch experience memory practice knowledge turn interest home discipline sociology geography anthropology interaction age periods participant-observation conduct village coalfields england copyright cambridge university press embody memoryanthropology geography memory perception village yorkshire kingdom 
403	uncertainty health facilities result debate safest options generations regard residents tranquility process facility ontario fertilizer sewage residents concern health impact perceptions nature landscape alter fuel community conflict nature landscape qualities facility disruption tranquil ltdfacility health landscapesfertilizer fertilizer health impact waste perception area waste treatment air pollution article child health child safety factor impact environment ontario priority area population sewage treatment adolescent adult health child welfare demography environment male age opinion safety sewage waste disposal facility adult canada adolescent adult child welfare environment fertilizers health knowledge attitudes practice humans age opinion residence characteristics population safety sewage waste disposal facilities adult 
404	work body outline body geography closest society restrictions body body make territorialisation geography body change way experience situate body time perceptions body change materialise ways migrants body stereotype surround migrant body territoriality territory portion claim person group persons look inscribe body body example aspects response classificatory stereotype challenge feminist embody ways migrants body margins society create border body discussions workers body stigmatise separations renegotiation body society institute geographers identity migrants practice territoryfeminism migrants perception psychology work exclusion theory territoriality singapore southeast asia 
405	act henrik poem gynt morning mood passages fjords fact stage wanderer coast commentators response grieg score idea mood relationship grieg work ways collaboration ibsen article mood grieg work piano collection stemninger moods term association notions absence agency displacement regents university california mood stimmung 
406	events impact host city cities efforts fund events attention impact event residents life qol events capital culture example emerge qol host cities base case liverpool ecoc conceptualise articulation event wider qol measure use evaluation impact event impact tourism development regeneration event program volunteer participation impact pride self-image series supplement publications transmit value case suggestions strategies improvement solutions challenge springer media society isqols event capital culture liverpool quality life 
407	engineer achievements employment county surveyor restoration work environment telford destruction katharine tower london examples railways concern heritage pass contrast engineer benjamin baker francis fox use engineer skills life threaten structure debate seek infrastructure improvements account engineer heritage examples brunel thames network rail improvement work manchester heritage successes commit individuals engineer knowledge mount campaign tool monitor technology structure union suspension bridge threat money part result engineer education lack knowledge heritage thomas telford service reserved.buildings structure conservation history 
408	people identity midst change time crisis consciousness assert identity languages way claim mean status residents use sign mcdonald macao debate protection character character application ideology authenticity netizens comment imagination macao speech community macao people identities country systems factor help debate context macao illustration ways tensions languages resonance site investigation taylor francis.macao character ideology authenticity character 
409	panorama component shape supply signal control direction travel insects process subject analyze encode memory scenes honeybees ants rout cue panorama head ants panorama shape manipulate shape train shape ones ants shape feature relation shape scene segment shape generate ant head ants side shape shape widths position train shape center mass com head feeder guide shape com position use panorama combine result ants panorama comprise position horizontal coms component shape scene bolster descriptors association memory physiology recognition orientation animals ants memory orientation recognition psychology 
410	mobility relationships increase possibility people attachments scale scale mobility limit home return tourists trip china repeat home return travellers type return movements disperse disperse second-migration focus relationship identity home return travel home return travel focus connection home i.e china identity travel pattern family migration history family first-migration destination focus return highlight fact attachment evolve time limit trade taylor diaspora return travel attachment identity repeat visitation scalediaspora identity construction impact tourist behavior tourist destination america 
411	sop value people concept use frame people connection environment level influence people experience turn concept viewsheds viewsheds infrastructure development wind turbines tree invade landscape garden route park viewsheds conservation feature tree species use mix information source role experience visitors area speculate viewsheds associations associations area management investigation people modify viewsheds intricate sop viewsheds inform conservation action concepts part hierarchies management plan park legislation park management plan provision use concepts conclude model agenda promote use viewsheds management park south africa conservation implications concepts scientists feedbacks people communication science management stakeholders desire condition landscape park  species park nature conservation park management stakeholder garden route park south africa 
412	change lead nature experience cities nature environment engagement identity environment complexity spatialities notions relationship explore potentialities refer develop identity practice discussion base case conduct people practice sheffield focus construction/negotiations identity offer insights planners context thomas telford service ltd.design methods aid environment regenerationurban plan nature change environment environments regeneration analysis plan renewal kingdom 
413	oil development bring reward community opportunity challenge community members policy makers businesses newcomers solve way interest base community value stakeholders towards development article explicate value concomitant attitudes interconnections ground detail manner base community value event oil development affect values.this article interconnections community value conceptions dependence attitudes basis expectations evaluations development things people value implications community value decision discuss article implications community strategies community impact oil development feel safety security investment public service enhance support group enhance unity togetherness community integration strategies ltd.attachment community value dependence oil boomcommunity response oil production attitude resource development impact state 
414	scholarship student geographies change advance knowledge commodification student student house wider knock-on student house market de-studentification use case de-studentification process change stimulate increase supply student accommodation lead depopulation decline neighbourhoods transformations implications conceptualisations student geographies de-studentification pose boundaries de-studentification date conceptualisations studentification representations gentrification de-studentification downgrade neighbourhoods phase definition de-studentification illustrate neighbourhoods student populations student house student geographies neoliberalisation commodification education consequences relations university towns cities community cohesion change author depopulation neighbourhoods student geographies framework gentrification house market neighborhood neoliberalism population decline condition student geography house population england leicestershire kingdom 
415	article encounter sociality focus material aspects relations debate relations population turnover use city leicester city population turnover article incidences probe relations neighbour term population conviviality threat force address neighbourliness condition practice people environment landscape inner-city leicester residents article practice relations practice author conviviality materiality placeinner city area structure socialism population ads kingdom 
416	readers yams homeland space/place draw concept gurrutu limit ontologies possibilities ways detail depth notion space/place co-becoming lead author country view situate insights world author land australia geographies place/space landscape population perception land australia territory 
417	tourism theory construction tourism environments theory create confusion environment attachment identity construction tourist relationships tourist environments methodology use mechanisms experience identity influence attendees perceptions context creations identity form result consonance expectations reality create abstract identities expectations attachment festival environment model recommendations tourism events festivals identity tourist identity construction tourism management tourist attraction 
418	analyze practice people community guide community center act author heath argument children education educators language practice theories materialism spatiality children geographies justice ways scholars educators children practice aera.children geographies materialisms pedagogies justice 
419	article use period walnut valley folk musicians attendees argue create repetition rituals call home. rituals performance repeat participation synthesize merge generate share emotions state liminality communitas attendees participation performance share emotion memory create maintain festival author performance festival music ritual 
420	media users connectivity network sit create environment article twitter function sit sociality mirror gather sit bar club use characteristics people others gather sit investigation month twitter analysis explore oldenburg characteristics interactions application oldenburg theme network media context network sit continue role connectivity online opportunities digital—and time components connection author online community network twitter chat 
421	soccer sport republic position baseball game group country play part haitians way communities assess migrants game create community point observations work ways migrants sport surround retain home taylor francis 
422	concept plan discipline theories aspects mode production concept attribute give location review influence primary dimension perspective inform transformation link dimension process taylor francis.community plan neighborhood 
423	increase pressure activities park communities survey residents communities park category queensland australia perceptions visitors activities interactions attitudes perceptions respondents park users non-users activities motorise activities perceptions respondent respondents perceptions activities perceptions motorise activities result people park motorise activities limit displacement conflict respondents park methods park community activity thresholds park managers way conflict enhance visitors experience environment institute zealand inc.community perceptions visitors non-users judgement management park perception area activity theory australia 
424	article variation support leader joseph home country georgia politics role spatial factor construction opinion stalin illustrate factor impact georgians perceptions dictator aspects distance birthplace history indices end map attitudes dictator use regression technique variance support stalin district georgia impact people hotspots admiration explanations attitudes association geographers.georgia regression politics perception politics variation georgia republic 
425	article geographies health care gay transgender queer women vancouver express possibilities limitations access care frame experience narratives people treat connections distinctions insight perceive difficulties health care context ease access care explore implications idealize expectations things geographies feature women access health care arguments access care taylor francis.health care access health care expectations health inequality health women disparity gender relations health care health geography homosexuality status columbia halifax scotia columbia 
426	factor mobility attention time people location duration stay relocation propensities detail survey individuals wales insights interactions duration attachment plan relocation duration ingredient accumulation capital inform plan mobility control range covariates probability plan relocation increase stay decline length duration increase variation relationship neighbourhoods propensities movement duration pay attention wider neighbourhood dynamics composition sort population stability play role mediate individuals conclude researchers policy practitioners interest community dynamics capital attachment/rootedness consideration multilevel durations tie bind individuals information practice view article author opinion society ibg author transactions geographers john wiley sons behalf society institute geographers wales model neighbourhood duration mobilityneighborhood model relocation mobility capital analysis england kingdom wales 
427	climate change adaptation people impact illuminate adaptation decisions methods attachments risk explore person–place bond rise town australia flood policy directives climate flood risk town climate change adaptation communities photo-elicitation elucidate dimension residents attachment attachments flood adapt flood risk identities tourism industries family connections community enjoyment activities photo-elicitation process outcomes focus group questionnaires vision experience re-envision advocate futures experience adapt flood photograph accompany narratives video https //vimeo.com/83484905 author geo geography environment john wiley sons society institute geographers change coast life photo-elicitation methods management coastal management decision policy flood risk assessment sea level change impact visualization vulnerability australia 
428	satellite map landscape composition structure populations assessments diversity pattern participatory map satellite landscape manaslu conservation area mca nepal landscape map residents landsat mapper scene april landscape knowledge men women map classify image create landscape map mca participatory map evaluation landscape diversity name women men classification image result land cover type land map combine landscape knowledge map image transect classification land cover type increase material use mean map process promote collaborative people perspectives landscape plan conservation livelihood resources society ethnobiology.biodiversity conservation ethnoecology himalaya participatory map remote 
429	health index assessment ocean attention propose oceans level application framework city level feasibility framework assess health status city level case xiamen xiamen xiamen status ocean health xiamen city ohi case adjustments goals parameters point customize framework city scale xiamen result score xiamen range goals goals factor water storage protection score goals factor tourism recreation livelihoods economies case xiamen feasibility application city level adjustments result ocean health improvement future promote application level ltd. case city scale health index xiamenecology health shore protection city scale protection factor health improvements health indices xiamen protection framework ecosystem health ocean index indicator china xiamen 
430	purposethe climbathon mountain championship kinabalu park sabah borneo race peak metres distance kilometres mountain terrain gain metres climbathon success factor sport event southeast asia utilise case incorporate analysis history observations attendance volunteer event insights success factor climbathon continuity sport event climbathon findingsfindings endure time use summit trail adherence sport regulations tourism policy lead tourism ministry membership sport organisations sponsorship towards event organisers officials case knowledge climbathon application success factor guidelines sport event history part case interpretation work spectators sub-committees perspectives originality/valuethis contribution events tourism field case success factor mount climbathon place-plan-people philosophy event development delivery sport tourism events inclusion history part case knowledge form emerald group limited.key success factor climbathon history sport tourism events 
431	article tourists destination tourists result confirmatory factor analysis consist factor identity dependence bond estimation result tourists addition tourists travel characteristics destination base result policy implications asia tourism factor analysis tourists destinationculture factor analysis tourism tourist destination area china hangzhou zhejiang 
432	benefit ecosystem service contribute information supplement conservation decision-making concept dimension people perceptions interpretations environment attachment identity link issue review contain evaluation ecosystem service discussion incorporate evaluation benefit biodiversity conservation well-being benefit people value experience components service framework use knowledge field use conservation need fill gap knowledge review role biodiversity inform platform biodiversity ecosystem service ipbes copyright foundation conservation conservation plan service ecosystem service platform biodiversity ecosystem service biodiversity conservation decision ecology biodiversity conservation service value ecosystem service benefit biodiversity framework conservation status decision ecosystem service perception 
433	assess value farm practice conduct hawaii address value farm sustainability categories health community food security culture history education economics value index correlation category sustainability regressions regression explain share farm performance indicator strengths value correlation practice use scale prediction farm practice perspective implications community impact result view farmers value connections farmers decisions practice springer media value farm practice paradigm 
434	education strategies focus enhance knowledge literacy discover concepts process issue inform decisions assumption inform citizens action survey use performance observation seabird survey team coasst science program change link action participation citizen science increase participant knowledge skills connection community increase awareness impact activities ecosystems ecosystem factor affect result experience link issue change action express case participation citizen science community action communication program result acquaintances officials tenets literacy base theme connections learn mean experience experience facilitate ecosystem process function scale make create inform concern ability force individuals prioritization schema engage conservation action society conservation action experiential learn science bird placeaves community participation comprehension ecology ecosystem protection communication communication community participation comprehension conservation resources ecosystem humans 
435	abstract 
436	persons sensitivities group culture price industrialize lifestyle nature venues population relationships population providers health categories health paradigms adequate frame health problems lifestyle problem discuss pressure capitalism persons health diagnose attempt colonization attempt access mainstream health-care providers expertise regard illness ann hypersensitivity chemical intolerance chemical sensitivity hypersensitivity sensitivities sensitivity 
437	queensland novelists adult novels novels kings series adults mcgahan debut praise award manuscript drink crime earth miles award age award shortlist queensland premier award wonder godless world mcgahan science fiction novel excellence fiction mcgahan critique society imbue work trait write visit author daydream push ideas page author 
438	settlement concentrate children adults gap adolescents project role community settlement experience immigrants africa map exercise youth engage project group plan practice analysis transcripts theme home family support network context settlement perception community issue safety exclusion stories theme introduce roles family connections capital contribute newcomers leisure settings sit language skill development connection taylor francis group bond capital immigration placesimmigration perception activity capital population canada 
439	abstract problem landscape answer offer response landscape researchers brussels argue problem define ontopology call homeland landscape homeland salience landscape term modes invocations site inhabitation locus sentiment attachment identity explore connections ideas discussions landscape convention phenomenology term homeland conclude argue landscape kind dislocation distance inhabitants landscape group landscape convention homeland inhabitation distance identity agreement landscape philosophy terminology europe 
440	co-creation action search answer combine insights sociology enaction school interactions organization term autonomy ask interaction discuss structure process contribute interaction order role play vulnerability interaction process co-creation action implications fraternization neuroscience psychology point systems coordination help co-presence authors.conversation analysis coordination autonomy framework behavior neurology psychology behavior vulnerability 
441	case carry town town nova towns nation whereas border separation history process paths towns border area gorizia nova gorica residents towards town country europe type photos photo elicitation limit trade taylor francis group.border area belongingborder region border work delimitation management giulia gorizia italy gorica slovenia 
442	region china tourism industry regard engine catch areas country community residents factor process tourism development villages capital residents tourism relationships relationship people-land relationship residents base framework capital model predictors attitude propose use package minority villages village village locate southeast guizhou province result regression process model fit well list variables level residents support attitudes education level residents tourism industry residents tourism activities support tourism development community residents capital support tourism development community residents community impact support tourism zhejiang university press village tourism capital support attitude 
443	game-angling tourism phenomenon create consumption performances destinations performances sport traditions date century england cement era freshwater angle grow leisure activities tourism ecotourism insights sociology geography tourism society/nature dualism tourism compel vehicle passion world john wiley sons ltd.authenticity consumption nature ecotourism nature reserve sport tourist destination kingdom 
444	centre scene industry movida cosmopolitan country democracy city crash music paradigm intermediaries music something contain network computers music experience way term music concert source income musicians centrality gig confirmation economy experience centrality way music consume record produce order create opportunity event promote network media concert musicians communities record way support band music process metropolization music field tension music city madrid 
445	increase interest adventure education relationships education environment science environment activity action project combination pedagogy education enrich experience students outdoor activity sail sport dinghy sail module bachelor degree education town devon england pedagogy theory practice action experience provide opportunities learn action project student experience sail skills use methods focus group analysis student assignments students relationship history activity activity result experience learn process enrich taylor pedagogy adventure education student experience 
446	perspectives women violence perpetrate warscapes republic congo civilians rape loot pillage yield fabric sustenance community article base qualitative narratives women age recruit organizations support violation project war-rape analysis guide analysis violence intersectionality women insecurity multitude losses health loss family life course possibilities dispossession identity marginalization pregnancies rape reinforce stigma burden survivor raise child margins society perpetrators rwandan hutus rebel enter congo rwandan genocide goal accord women impregnate women families communities society women survivors experience loss conflict dimension conflict reflection war human suffer situate matrix globalization process actors violence taylor republic congo gender globalization process violence violence warglobalization marginalization violence war status republic congo 
447	film producer situate scenes film youth culture farm states–mexico border term theories border spectatorship sensory ethnography argue documentaries food farm help memory identity mobility transience film help food sovereignty communities past plant farm process stories folktales lay groundwork materials sensorium treat food plant agents act ways help embody knowledge food agriculture generations politics plant world discussions change futures taylor francis group llc.memory ecology food border spectatorship sensory ethnography 
448	relationship people dimension view clarify path hometown factor gender age income level capital rootedness cohesion condition form length conduct sample migrants villages zhongshan road shipai tangxia zhucun locate center area distance east guangdong scale use revise kaltenborn factor cohesion condition factor analysis reference gordon bonaiuto lewicka etc result use gender mean value female villages difference age form length income level capital cohesion condition score group score group cohesion correlation capital rootedness condition correlation capital condition cohesion rootedness condition culture capital science press reserved.guangzhou influence factor villagesadhesion guangzhou influence factor villages areas migration population migration program population condition china guangzhou 
449	attention community territories feature press sustainability assessment sea characteristics development improvement sustainability territories paradigm cooperation coordination stakeholders framework governance community empowerment suggest sea territories sea information knowledge gap communities stakeholders experts goal gain view perspectives islands sea experts islands contribution sea sustainability territories exploratory use survey experts islands cooperation network role territories encourage effort islands region sea capacity-building develop share baseline information system share exchange resources guidelines experts frameworks regulations experts way enhance sustainability islands highlight integrate stakeholders experts promote use improvement sustainability tool sea islands survey knowledge cooperation network sustainabilitydecision impact impact assessments laws legislation survey context expert survey knowledge cooperation island assessments development decision monitor expert system questionnaire survey stakeholder assessment sustainability knowledge view europe 
450	population age urbanization trend force shape century time cities share residents age increase world transition age populations urbanization trend today society restructure process implications environment influence health quality people life world population cities quarter populations age implications plan development cities balance role drivers development responsibilities quality life people percent population countries percentage raise percent world population increase percent period population people grow percent population people age percent process countries elders countries level age percentage latin reach percent union percent attempt age age age group subgroups subgroups homogeneity clock clock change activity capabilities health life expectancy age population process register develop countries reduction tendency birth fertility time decrease mortality extension life expectancy birth population age evolution age structure change balance number men women population men mortality life course women men age difference account people loss faculties process cause transition mobility behaviors rejection change residence people loss health autonomy problems families care people home women work incorporation women number people women job care grandparents parent people situations care option change family value crisis seniors ones families countries crisis society convey image people dependence vulnerability diversity situations age group aspects age accumulate experience areas age group urbanists planners managers city governments entail identities people autonóma méxico.dependencia palabras movilidad soledad population transition world population quality life population urbanization vulnerability europe latin america 
451	evolution dispersal species resources enemies evolution species resources enemies dispersal consumer evolve response interactions predator dispersal evolution consumer species variability experience consequences variability resource predator variation consumer fitness drive heterogeneity resource productivity predator community variation consumer fitness drive random disturbances extinctions recolonizations fluctuations consumer abundance variation resource productivity predator colonize patch landscape variation consumer fitness variation fitness favor evolution dispersal monomorphism variation resource productivity predator patch landscape variation fitness select dispersal case variation promote evolution dispersal polymorphism phenotypes interactions interactions evolution dispersal community environment evolution dispersal nature interactions level constraints evolution society oikos.community structure dispersal evolution fitness heterogeneity perception polymorphism interaction productivity analysis interaction 
452	nature health benefit work environments workplaces qualities access outdoors use simulation methods feature staff areas decor daylight window view access outdoor environments staff areas level restorative access window view assessments part online survey members state responses analyze qualities access outdoors view nature artwork indoor plant image staff break areas analyse rat increase level nature content add amenities plant nature artwork window view access outdoors support proposition level access nature environments potential healthcare workplaces b.v.access nature daylight air outdoors comparison health care hospitals quality control visualization access nature air outdoors comparison environment daylight simulation sector access analysis workplace state 
453	contact nature countries whereas experience nature people countries investigation nature dense areas problems noise people inequalities contribute fill gap park well-being residents colombia questionnaire administer sample respondents use analyse park district status residents district income group ask use areas variables interdependence connectedness nature qualities emotions derive park experience result level people group role activities variables outcomes mechanisms well-being income group implications restoration ecosystem service forestry stress economics stress variables status ecosystem forestry connectivity ecosystem service stress income perception psychology questionnaire survey status ecosystem forestry bogota colombia 
454	animals portion time interactions mat competitors group members performance interactions environment individuals life number environment mechanisms mediate reason researchers animals treatment interactions treatments life review record animals manipulation environment help mechanisms consequences manipulations environment stage interactions experience phase performance task life stage review treatment interactions experience phase behaviours life class mechanisms experience experience learn stimulation cue conclude interactions experience phase reason knowledge interactions treatments researchers hypotheses mechanisms behaviour help outcomes experiment step towards environment target causality candidate mechanism blackwell gmbh.development ontogeny competence environment experience interactionscognition development theory response experimental learn methodology behavior view 
455	impact information communication technologies family relationships ability family members distance article middle-class migrants icts co-presence family members concepts matter care circulation families icts ways form co-presence pitfalls use form co-presence reciprocities obligations relationships distance author network network partnership john wiley sons migration use families mattercomputer network aspects age migration use families matter sciences age structure family structure migration perception reciprocity status impact australia 
456	location assign experience interest point sciences availability amount content e.g form media contributions time quantify share reference activities observe emergence theme locations signatures result signatures contributions entries contrast characteristics theme content observe public locations leverage topic model association cluster locations quantify mean observe people location shape characteristics jenkins access article term commons attribution license permit use distribution reproduction medium author source model geography media geography humans media 
457	possum zealand article analysis construction possum choices director relation notions intellect ltd article language.alienation landscape possum 
458	sociologists attention territoriality communities theme territoriality legitimation date field topic map tool map role shape subject relationship territory article —i.e. map imagery experience work concept place. use range examples map subject experience map submit communities bridge distance abstract units solve problem distance process community world community target cathexis identification mediate traffic produce harness service community politics territoriality form rule work observe production subject springer media dordrecht.cartography map legitimacy sociology territory 
459	landscape impact barriers energy infrastructure perceptions impact monitor time mactaquac generate station brunswick canada review take locals houseboats landscape alter future facility use imaginaries theme landscape change experience reinterpret residents time trauma construction residents identity appreciation headpond value energy methods pressure discussions reservoir energy individuals river restoration establishment generation connection site energy production value view landscape transition cut ways consolation proponents energy ltd. focus group landscape elicitation license 
460	landscape substances environment phenomena benefit people recuperate value landscape decades decline degradation provision service society emerge consensus capital incorporate account system resources scale level landscape management scale use travel cost contingent valuation value distribution landscape china result value landscape dollars value regions provinces yunnan inner mongolia term number landscape value provinces number landscape value increase awareness value landscape basis conflict development resource conservation science press geography ecology cas berlin heidelberg.china contingent valuation landscape value travel cost contingent valuation cost analysis economics landscape structure resource distribution travel demand china heilongjiang nei monggol sichuan yunnan 
461	topic article concern issue attachment determinants analysis attachment term identity dependence williams size type region age sex satisfaction life variables group respondents women men age reside province region sub-regions conurbation conurbation use scale williams satisfaction life scale diener emmons griffin information section contain residence sex age result reside cities people conurbation term identity conurbation people sub-region term dependence sub-region devastate unemployment satisfaction life attachment residence men women life satisfaction academy sciences committee sciences satisfaction life province poland 
462	abstract 
463	role residents businesses emphasis influence people decisions business validation result triangulate survey tourism business operators respondents linkages medium business enterprises reveal play role residents descendants business influence people decisions type business manner operate business suggest operators businesses residents outsiders community culture tourism development taylor hong tourism tourism tourism businessdecision ecotourism area enterprise tourism development china hong kong 
464	influence casino impact perception support casino development intermediaries relationship understudy gap residents i.e satisfaction focus attachment/identity/dependence mediate relationship questionnaire survey conduct residents china result casino benefit perception support casino development focus satisfaction casino cost perception support casino development satisfaction casino benefit/cost perception support casino development create model relationship casino impact perception support casino development implications casino destination management asia tourism association.casino destination perception equation model perception tourism china macau 
465	chronic illness family affair change challenge life life change environment family health well-being relation family family families illness choose photovoice combine family families illness analysis use interpret result family families illness describe share respite theme subthemes reflection re-creation result concept security feel security families knowledge family well-being health care personnel families illness well-being l.a restedt family systems family hermeneutics security placeadult age health disease cop behavior environment family male age psychology adaptation adult age age health disease environment family female humans age sweden 
466	art use government engage medium grassroots level discussion reflection art format promote engagement case community focus beauty environment ideas work effort awareness stewardship audience responses land art festival noosa perspective impact behaviours questionnaires audience workshop residents offer insights change behaviour influence workshop facilitators revelations community art recommendations way governments art role educate environment area audience responses analysis art promote awareness reveal float land contribute role people change agenda taylor francis.audience behaviour change art behaviour placeagenda art perception park queensland 
467	sustainability concepts region term ireland constitute people interactions environments argue interactions form knowledge expertise encompass aspects fact prioritise arguments reactions people community people responses sustainability concepts case controversy lack compliance policies area conflict dispute draw fieldwork communities policies sustainability concepts policies people practice view sustain taylor policy expertise ireland knowledge sustainabilitycompliance policy governance knowledge map policy sustainability ireland 
468	concept consist dependence identity attachment aspects aspects concepts perception feel interactions function environment order phenomena dependence attachment identity residents flood-prone lakeshore barangay locate municipality laguna philippines combination qualitative techniques gather interpret concern relation community result repeat experience flood events community mechanism residents residency tadlac community responses disasters risk reduction management drrm addition variables residents disaster-prone areas ltd.community adaptation disaster management disaster-resiliency 
469	increase concern factor influence loss forestland washington state lack transfer land scenario experience farm transference property topic sciences framework discussion forestland transfer base conduct counties washington state usa counties highway corridor forest experience development pressure counties stag development select base conduct part potential cause transfer development pressure components uncertainty instability influence elements perceptions value orientation value orientations attachments occupations livelihoods mean facilitate share value experience growth family occupation attachments nurture family time obstacles transfer family forest harrison john inheritance value farm cover forestry state washington unite state 
470	atriums shop center role identity provider orientation shop center architecture factor atrium shop center visitors.the conduct exploratory shop center cities city mall jakarta world surabaya informants part collection respondents survey survey factor consider visitors city mall atrium legibility atrium decoration event decoration image interaction event ambience visitors world consider atrium legibility image interaction atrium ambience atrium decoration authors.atrium shop center 
471	occupation squatters dimension process e.g squatters negotiations authorities process process practice improvise decision production squat article fill gap months netherlands france analyze level squatters reconcile frame contradictory need squatters occupy boundaries base level identification squatters community activities mean publications emotions france practice squat framingdecision ethnography fieldwork settlement participation france netherlands 
472	article highlight dissect complex relationship stigma health people town people health stigmatize community capture experience people resist accommodate stigmatization conclude implications stigma policy people health ltd.health stigma peoplepolicy health analysis population article health care policy health status priority journal environment interaction stigma stigma kingdom health demography satisfaction stigma kingdom attitude health female humans satisfaction residence characteristics stigma kingdom 
473	ecosystem service conservation decisions assessments nature service contrast service use service differ stakeholder group ecosystem service assessments ecosystem service use provision ecosystem service indicators group dam development methods survey quantify use frequency use ecosystem service result stakeholder group use ecosystem service term ecosystem service indicators ecosystem service use stakeholder group ecosystem service compare provision ecosystem service value conclusions highlight ecosystem service e.g sense-of-place value stakeholder group synergies process land-use conservation initiatives springer media dordrecht.conservation ecosystem service ecosystem service land-use plan provision ecosystem service stakeholder groupsconservation plan landscape decision ecosystem ecosystem service land management land use plan trade-off 
