	발행연월	록키 워드 
239	2015	논문 메디치 가문 컬렉션 사회 관점 변화 통사 분석 로렌 초의 보물 메디치 가문 초기 컬렉션 가문 기억 국적 물건 구성 동시 부 권력 과시 욕구 결합 이후 코시 모 토스카나 공국 건설 바 사리 주문 피치 중심 도시 기획 결과 컬렉션 특정 재현 역사 정당 감상자 설득 역사 가치 획득 용도 배치 예술품 사회 관점 다원 이후 계몽주의 시대 변화 제도 관점 의미 메디치 가문 마지막 직계 후손 안나 마리아 루이사 메디치 공국 권력 로렌 가문 이양하 과정 과거 역사 가치 인식 메디치 컬렉션 피렌체 반출 조건 컬렉션 기증 이후 로렌 가문 레오폴드 대공 결합 컬렉션 역사 맥락 분리 박물관 제도 정비 배치 과정 우피치 미술관 학 예관 루이지 란치 백과사전 분류 체계 바탕 문화 관점 이전 메디치 가문 컬렉션 특징 구성 역사 정체성 교육 유용성 보편 관점 대체 우피치 미술관 근대 공공 박물관 변화 우피치 미술관 메디치 컬렉션 로렌 초의 보물 코시 모 조르조 바사리 레오 폴 루이지 란치 
240	2015	상실 비 글로벌 이동성 도시 건축 
241	2015	봉준호 영화 서사 진행 과언 정도 역할 시간 흐름 사건 배치 봉준호 영화 전략 영화 자신 프레임 포착 이미지 당대 현실 사회 문화 문제 직간접 말 시도 점 영화 봉준호 영화 의미 지점 현실 세계 특정 포착 사회 문화 상황 지형도 한국 사회 근현대 시간 영화 질감 흔적 주름 시간 의미 로컬 특성 영화 관념 추상 물질 구체 작동 봉준호 영화 개별 팩트 내재 가치 의미 한국 사회 근현대 시간 확장 역동 관계 흥미 일 봉준호 영화 로 컬리 티 상상 정체성 현실 바탕 실재 정체성 중심 억압 주변 소수성 가치 점 흥미 영화 한국 1980년대 2000년대 해방 이후 현재 서울 주변부 개 거여역 서울 주변부 화성 소도시 살인의 추억 근대화 상징 주한 미군 독극물 방류 한강 괴물 골프장 개발 이름 착취 이름 지역 소도시 마더 시대 사회 사건 특수 로 컬리 티 형성 봉준호 영화 지점 원인 결과 논리 관계 점 영화 엔 예기 방향 결말 코미디 요소 영화 전체 균열 틈 본고 주장 봉준호 영화 로 컬리 티 작용 영화 한국 근현대사 특정 시간 서사 앞 말하자면 한국 로 컬리 티 특정 시간 경험 서사 인과관계 방해 탈구 작용 봉준호 시간 로 컬리 티 
242	2015	논문 강원도 삼척 지역 제보자 기 줄다리기 경험 기억 바탕 기 줄다리기 전승 술 복원 문헌 증거 추적 글 과정 기 줄다리기 특유 가치 가지 도출 기 줄다리기 삼척 사람 공동체 공동선 기원 주술 대동 내재 정월 대보름 놀이 지역 축제 삼척 정월 대보름 제로 정착 줄다리기 축제 시기 거행 세시 지향 전통 축제 과거 전통 사회 정월 대보름 세시 놀이 집중 전승 여건 차이 연구자 기 줄다리기 원형 복원 당위 강조 술 비통 놀이 기 줄다리기 삼척시 국한 민속 유산 한국 대표 대동 놀이 상징 문화유산 점 농어촌 말 곡 내 부사 영장 원화 생성 신명 놀이 성격 초가지붕 키 높이 규모 사대 광장 놀이 길이 이사부 뱃 줄 줄 원형 전 승인 셈 기 줄다리기 생명력 삼척 특유 집단 공동체 문화 DNA 유산 점 기인 1974년 기 줄다리기 행사 정월 대보름 죽서 문화제 개칭 조선 중기 이후 지속 기 줄다리기 모체 삼척 정월 대보름 전통 전승 위 오신 기능 오인 기능 행위 현대 축제 창조 계승 원형 전승 한계 지역 주체 향유 집단 아마추어 구성원 주도 보존회 보존 마을 전문가 집단 소통 관련 기관 단체 산학 연 협력 기 줄 축제 유지 효율 연동 줄다리기 고지역 적극 협력 선의 경쟁력 상생 발전 측면 기 줄다리기 전통 유전자 지속 정월 대보름 삼척 마인드 마크 브랜드 사업 혁신 전개 유네스코 인류 무형 유산 등재 기대감 고려 정월 대보름 겨울철 잠재력 세시 지향 융 복합 축제 발전 구체 킬러 콘텐츠 확장 필요 전국 겨루기 대회 공연 요소 역동 재담 요소 난장 성 성공 오늘날 계층 참여 유인 대동 홀로 그램 시도 킬러 콘텐츠 필요 복원 줄 관광 평소 영상 홀로그래피 신명 재미 쾌감 확보 대보름 민속 축제 사업 피칭 워크숍 추진 주문 기 줄다리기 삼척 정월 대보름 대동 놀이 마인드 마크 브랜드 대보름 민속 
243	2015	광희문 전통 문화 콘텐츠 역사 문화 가치 
244	2015	도심 도심 체험 완충 도시 
245	2015	시대 요구 맥락 여성주의 지식 생산 핵심 역할 담당 한국 여성학 분절 폐쇄 분과 학문 체계 문제 중심 학제간 연구 방법론 출발 핵심 요소 진화 자본주의 가부장 체제 남성 중심 지식 생산 비판 역할 수행 역사 1970년대 한국 여성학 제도 사기 한국 여성 문제 구성 실천 여성주의 담론 발신 핵심 제도 대학 안팎 경계 존재 글 1980년대 여성학 제도 학술 운동 분화 이전 한국의 여성 문제 문제 토착 사유 체계 핵심 발화 자 계보 효 재 윤 정 대학 제도 안팎 매개 형성 시대 인식 여성 문제 구성 해결 여성 운동 방향성 가늠 이전 시대 문제 변별력 함의 여성 문제 여성학 진화 전 사기 여성학 학술 운동 기획 목적 호출 역사 성취 한계 현재 시점 이유 시대 위기 동시 기회 전환 시대 시장 자본 국가 압박 삶의 질 향상 창조 융합 혁신 여성주의 기획 여성 운동 사이 순환 긴급 마지막 한국 여성 학회 시점 추가 제기 핵심 질문 제도 여성학 이전 시기 제도 학술 장 존재 여성학 학술 운동 대학 매개 제도 이후 제도 한계 대안 제도 여성학 제도 학술 영역 삼투 성장 각도 입체 분석 필요 제안 한국 여성학 여성주의 지식 생산 이론 실천 인간 기획 분단 문제 
246	2015	논문 노년 여성 집 모티브 공유 편의 영화 로저 미첼 프로 보스 베니 벌 분석 가부 장제로 탈주 여성 페미니즘 비평 모델 노인 여성 편입 작업 노년 차별 시선 연령주의 해소 의미 영화 재현 장 주변 부적 존재 노년 가시 성적 정체성 정립 기획 여성 서사 배제 노년 여성의 성 장과 정체성 협상 가시 영화 여성 남편 죽음 결정 계기 집 평생 동안 내면 가부장 가치관 동요 해체 경험 과정 어머니 아내 할머니 가족 성역 호칭 여성 치명 위험 욕망 주체 법질서 훼손 탈주자 모성 신화 해체 가부 장제 이데올로기 취소 여정 자아 발견 각성 도달 논문 가부장 호명 거부 경계 실현 여성 탈주 집 가정 정체성 탐색 플롯 구현 주목 은 신화 바탕 구축 이상 삶 집 가정 가부장 타자 억압 감옥 고발 가부장 해체 기입 노년 여성 자아 탐색 주제 논문 여성 가정 수호신 고정 가부장 기획 균열 포착 여성 정체성 구축 탐색 예외 나이 가부장 가치관 내면 시간의 역사 잠식 거부 영화 여성 발전 변화 역동 부재 노년 시간 고정 인식 해체 노년 여성 영화 가시 모성 신화 탈주 젠더 호명 젠더 자아 탐색 노년 시간 
247	2015	사회 구성주의 접근 귀농 귀 촌 정책 담론 농촌 필자 귀농 귀 촌 정책 텍스트 담론 접근 농촌 표상 양상 가지 차원 귀농 정책 귀농 귀 촌 정책 선회 농촌 의미 확장 영향 농업 농촌 정보 제공 소개 귀농 귀 촌 사례 농촌 낭만 도시민 농촌 홍보 활용 지역 마을 자산 매력 물 농촌 표상 장치 농촌 구성 배치 과정 특정 경험 자원 주조 귀농 귀 촌 정책 농촌 특정 상징 이미지 유포 점 이데올로기 효과 귀농 귀 촌 정책 낭만 농촌 사회 구성주의 이데올로기 표상 
248	2015	질 마재 서정주 시학 처음 끝 본고 입장 서정주 1940년대 1970년대 자신 고향 질 마재 산문 자서전 기억 회상 방식 서사 참조 질 마재 전통 향토 고향 조선 한국 표상 가치론 해당 질 마재 1940년대 1970년대 의미 맥락 공통점 차이점 전자 당대 동양 회귀 동방 전통 계승 교집합 형성 조선 질 마재 후자 사물 티 무한 우주 영원 시간 직조 신라 정신 계승 발현 한국 질 마재 글 질 마재 가치론 변화 입체 시대 표상 질 마재 역사 주목 질 마재 역사 조선 질 마재 한국 질 마재 가치론 차이 생성 질 마재 주체 시각 부과 성격 뜻 조선 질 마재 감정이입 내부자 관점 한국 질 마재 실존 상태 주체 획득 충만 마재 가치 시대 차이 전자 타자 문화 가치 경험 기록 표현 후자 타자 역동 삶 가치 심미 중심 두기 발생 서정주 마재 향토 자서전 기억 영원 신라 정신 
249	2015	목적 북한 헤테로 토피아 측면 점화 대응 표본 검증 북한 인도 활동 재미 교포 북한 이중 인지 기독교 노스탤지어 전시 도시 평양 특수 주목 북한 한민족 폐쇄 독재 국가 고립 폐쇄 의도 경제특구 개방 시스템 침투 경계 특정 계급 평양 특수 점 헤테로 토피아 특성 민족 명산 한국 관광객 살사 고가 금강산 기네스북 등재 정도 기교 인권 유린 아리랑 공연 김소월 고향 진달래 꽃 시의 배경 동시 핵 시설 세계 영변 헤테로 토피아 점화 실험 효과 분석 실험 결과 금강산 관광 점화 효과 발견 체제 선전 인문 경관 아리랑 공연 호감 극단 영변 부정 자극 점화 효과 유의미 북한 다면 통일 기여 방향 의도 강조 변화 시사 의의 북한 점화 효과 재미 교포 헤테로 토피아 
250	2015	목적 박태원 소설 등장인물 식민지 서울 도심 유하 의미 부여 내용 분석 조망 문학 의미 공공미술 가시 방안 제안 장 박태원 문학 서울 도심 형상화 필요 언급 장 소설가 구보씨의 일일 애욕 천변 풍경 작품 등장인물 의식의 흐름 관계 중점 에피소드 미학 해석 시도 결과 소설가 구보씨의 일일 도시 매혹 환멸 시대 멜랑콜리 의지 기억 미 경험 애욕 근대 주체 욕망 국적 풍경 천변 풍경 속물 경제 소외 추출 장 박태원 조사 대상 작품 묘사 서울 도심 정체성 요약 설명 미학 해석 문학 문화콘텐츠 티 
251	2015	이리 유사 쿠 미야자키 이 타로 1940년대 전반기 조선 문단 활동 조 일본인 작가 문학 전쟁 대동아공영권 건설 일본 국책 조선 관계 본고 작가 소설 비교 분석 태평양전쟁 조 일본인 작가 글쓰기 특징 조 일본인 아이덴티티 문제 생각 수록 작가 소설 조선 미와 풍속 잡지 관심 부합 특징 유사 쿠 조선인 계몽 서사 국가 귀속 강조 이 타로 조선인 조 일본인 공존 일상 음식 문화 동아 문화 우수 전달 수록 작가 소설 전시 체제 반도 내면 일상 유사 쿠 조선인 국가 인가 타진 서사 구성 이 타로 모범 국민 조 일본인 일상 제시 이 타로 과정 불평 위반 질서 경성 시가지 실상 부각 결과 작가 소설 비교 우의 환상 도입 이리 유사 쿠 서사 식민 지배자 태도 명시 조선 생활 디테일 리얼 반영 미야자키 이 타로 서사 조선인 일본인 성찰 태도 미야자키 이 타로 조선인 조 일본인 사이 존재 위계 구조 침묵 조 일본인 아이덴티티 회귀 결론 형상화 방식 조선 제국 일본 일부 의미 태평양전쟁 조 일본인 작가 이리 유사 쿠 미야자키 이 타로 문화 조선 반도 문학 선집 동아 문화 일상 
252	2015	도시 물 순환 광교신도시 거주자 평가 
253	2015	목적 제주 신화 전통 지금 재현 양상 주목 획득 경관 변화 탐라 신화 공원 제주 돌 문화공원 신화 거리 신화 역사 공원 설립 취지 조성 과정 분석 신화 고향 제주도 자청 비 백주 설문대할망 명 신 삼성혈 혼 인지 산방산 한라산 개 신화 기원 역사 설명 정도 신화 행정 당국 민간 전승 신화 테마 축제 행사 개최 공원 박물관 설립 제주 문화 정체성 표상 제주 신화 전통 행정 당국 외부 자본 지역민 외부 시선 개발 획득 경관 변화 초래 이제 제주특별자치도 민 관이 협력 개발 정책 투기 자본 유입 지양 제주 자연 역사 문화 지역민 삶 유리 제주 정체성 표상 다각 방법 모색 시기 제주도 신화 로컬 경관 정체성 
254	2015	지방 도시 도심 부의 쇠퇴 도시 전체 쇠퇴 현상 정부 사업 면 소재지 재생 하드웨어 공급 사업 주 지역 고유 특성 반영 구면 소재지 기반 도시 재생 방안 도출 목적 시행 천 면 대상 이론 고찰 현황 조사 분석 재생 방안 전략 제시 도시 재생 방안 도출 도출 기반 천 면소 재지 도시 재생 실현 방안 다음 커뮤니티 센터 천 문화 거리 계획 구면 소재지 주민 교류 기능 재생 낭 대공원 조성 계획 지역민 대부분 경험 시절 추억 물리 재현 지역 공동체 재생 천 딸기 사과 가공 센터 체험 장 계획 경제 공동체 구현 본래 기능 상실 천 면 대상 기반 구체 재생 방안 의의 거점 면 소재지 재생 전략 도움 지방 도시 거점 면 소재지 회복 마케팅 
255	2015	
256	2015	고객 감성 가치 경험 경제 도래 오늘날 산업 제품 중심 서비스 중심 전환 지식 공유 디지털 문화 보편 경험 니즈 고급 혁신 서비스 요구 변화 디자인 영역 유형 무형 확장 인간 감성 만족 경험 서비스 디자인 영역 포함 변화 은행 공항 병원 공공 디자인 국 내외 서비스 디자인 방법 적용 디자인 혁신 사례 증가 사용자 공동 거주 아파트 실질 디자인 서비스 제공 인지 구체 논의 부족 실정 논문 디자인 분야 서비스 디자인 개념 정립 주거 디자인 활용 도구 적용 방식 문헌 진행 경험 구성 무형 요소 총체 디자인 서비스 디자인 관점 접근 실증 문헌 선정 서비스 디자인 방법 아파트 디자인 매뉴얼 개발 조사 단계 적용 봄 필요 검증 
257	2015	세계 도시 간 경쟁 심화 도시 핵심 가치 발견 바탕 특정 전략 발전 국가 도시 힘 개발 소비자 이익 추구 마케팅 마케팅 결과 성공 국내외 반면 텍스트 성찰 마케팅 진행 지역 이미지 왜곡 고유 정체성 사례 마케팅 전략 실체 필수 고려 이미지 중심 텍스트 고려 마케팅 전략 구성 디자인 영역 마케팅 기여 방향성 다음 단계 진행 문헌 마케팅 텍스트 이론 검토 마케팅 전략 텍스트 확인 마케팅 선행 비교 검토 텍스트 고려 마케팅 전략 핵심 구성 요소 전략 기본 틀 제안 바탕 마케팅 성공 사례 분석 텍스트 고려 마케팅 전략 방향성 결론 도출 결과 텍스트 고려 마케팅 전략 여건 분석 방향 설정 실행 전략 구성 실행 평가 단계 제안 마케팅 전략 수립 시사점 도출 결과 마케팅 전략 수립 시 미래 방향 근본 고민 전략 방향성 설정 기반 활용 
258	2015	글 대한제국 칙령 개항 장인 목포 지주 존재 형태 지주 네트워크 기존 주목 목포 상업 상인 농업 지주 주목 지주 네트워크 개항 장 목포 로 컬리 티 형성 역할 개항 양 항 목포 일본 농업 회사 조선인 일본인 지주 지주 미곡 생산력 효율 증가 목포 농담 회 목포 농회 활용 수취 미곡 운반 목포 교통 운수 시설 지주 자본가 성장 기반 목포 조선인 일본인 지주 목포 농담 회 목포부 협의회 활동 사회 네트워크 형성 문재철 서인 섭 대표 목포 지주 이익 창출 농사 개량 소작료 징수 소작 쟁의 대응 지주 네트워크 적극 활용 산업 단체 회사 이후 적극 가담 조선인 일본인 지주 농업 자본 축적 자본 전환 단계 개항 장 목포 지주 자본가 식민지 근대 형성 주체 중 농업 단체 정치 경제 기관 활동 형성 중층 네트워크 토대 사회 경제 문화 영역 영향 개항 장 형성 지주 네트워크 식민지 조선 특성 민성 근대성 모두 내포 채 목포 지역 형성 개항 장 목포 지주 네트워크 목포 농담 회 목포부 협의회 농업 자본가 
259	2015	체험 접합 방식 
260	2015	삶 연극 주창 러시아 연출가 10월 혁명 주년 기념 퍼포먼스 겨울 궁전 진격 조안 스트로 스카 특정 연극 효시 겨울 궁전 진격 정치 의도 인해 창작 행보 별개 상황 스트로 스카 의견 흥미 본고 특정 연극 특징 관객 참여 연극 핵심 삶 연극 관점 겨울 궁전 진격 특정 연극 선상 겨울 궁전 광장 삶 연극 실험 최적 기회 주목 겨울 궁전 진격 연극 철학 미학 생각 위치 주목 이론 철학 담론 연극 전무후무 연극 겨울 궁전 궁전 광장 가치 평가 겨울 궁전 진격 이해 필요 작업 특정 연극 겨울 궁전 진격 겨울 궁전 헤테로 토피아 
261	2015	
262	2015	
263	2015	공업 도시 발전 현재 공업 도시 면모 유지 포항시 무형 유산 연오랑 세오녀 설화 유형 유산 포리 암 각 무한 가치 제시 향후 포항시 문화 산업 공존 소프트 시티 변모 창조 문화 도시 재탄생 단서 제고 연오랑 세오녀 설화 교류 설화 의미 각도 조명 바 글 남녀평등 존중 이웃 나라 정신 도출 강조 설화 배경 명시 현재 포항시 영일만 일대 의미 결합 테마파크 축제 기획 활용 적극 모색 포리 암 각 세계 일종 추상 암 각 생식기 암 각 세계 유례 암 각 활용 디지털 기술 수집 복원 전시 암 각 야외 특정 형태 규모 형체 파악 아날로그 방식 박물관 전시 어려움 홀로 그램 3차원 영상 기술 활용 디지털 암 각 박물관 건립 끝 문화 원형 콘텐츠 활용 방향 사실 스토리텔링 힘 인식 디지털 인문학 방법론 활용 지역 정체성 확립 경제 부가가치 창출 이중 과제 해결 접근법 모색 연구자 중심 학문 집단 해당 지자체 유기 협력 제시 연오랑 세오녀 설화 포리 암 각 암 각 박물관 세계 문화유산 도시 재생 
264	2015	기형도 유년 시절 나이 요절 25년 간 광명 거주 1980년대 광명 당시 경기도 시흥군 서울 배후지 농촌 산업화 기능 배치 침상도시 변화 말 침상도시 표상 광명 국한 서울 주변 도시 기형도 도시 거리 거리 두기 산책 자 시선 도시 군중 익명 포착 작품 방식 형상화 도시화 익명 성의 문제 감각 변형 시선 문제 동시 도시 기반 표현 수단 표상 체계 영향 기형도 시 지배 이미지 인식 침상도시 로 컬리 티에 발생 기형도 시 의식 현실 추상 보편 접근 기존 성과 재평가 기형도 시의 형상화 방식 실제 현실 구체 기반 말 기형도 시 침상도시 로 컬리 티 서울 종속 주변 도시 상실 성찰 상실 삶 근본 방법 기형도 침상도시 로 컬리 티 상실 산책 자 익명 
265	2015	배경 이어도 제주특별자치도 서귀포시 대정읍 마라도 리에 관할권 해양 과학 기지 건립 실질 점유 해양 영토권 주장 중국 해양 영토 분쟁 종결 항구 점유권 행사 학술 조사 한국 영토 상징 이어도 기념 공원 대내외 전설 섬 존재 이어도 실체 이어도 가치 인식 기념 조성 적정 지역 마라도 여부 파악 이어도 기념 공원 조성 디자인 방향 설정 목적 방법 기념 공원 조성 설정 파악 디자인 방향 설정 도출 핵심 사항 지리 접근 방안 여부 반영 디자인 고려 사항 가지 검토 필요 점 고려 범위 이어도 가치 이어도 기념 공원 입지 검토 이어도 인지 기념 공원 조성 인식 디자인 요소 검토 선정 대상지 물리 현황 자산 활용 검토 핵심 가지 사항 방법 입지 검토 경우 문헌 초점 인지 의식 조사 설문 조사 입지 지역 자산 활용 경우 현장 조사 중심 조사 진행 설문 조사 구조 설문지 이용 마라도 방문객 지역 주민 대상 설문 조사 실시 결과 이어도 인식 이어도 기념 조성 평가 이어도 존재 인지 비율 파악 이어도 기념 공원 조성 필요 긍정 비율 일정 부분 공감대 형성 이어도 기념 공원 조성 타당성 파악 이어도 기념 공원 조성 방식 기존 시설 적극 활용 응답 비율 마라도 폐가 방치 유휴 시설 활용 필요 당위 파악 결론 기본 특정 지역 한정 기념 공원 조성 마라도 전체 시야 폐가 마을 회관 관광객 쉼터 유휴 시설 주변 적극 활용 관광객 이용 길 중심 연계 마라도 전체 기념 공원 방식 활용 측면 마라도 활용 공공 성격 건축물 마라 분교 마을 회관 노인 회관 등대 관련 시설 평상시 사용 빈도 마을 회관 적극 활용 생각 제주 마라도 이어도 기념 공원 재생 지역 자산 주민 참여 
266	2015	논문 경관 시뮬레이션 평가 조망 점 선정 초점 기존 문헌 도서 보고서 중심 제시 항목 중심 조망 점 설정 다수 제시 항목 정리 분류 통계 조망 점 선정 평가 항목 유출 평가 항목 요인 분석 요인 기술 특성 집단 비교 조망 점 세부 문항 기술 특성 유출 선정 결과 션 구체 체계 계획 수립 전문가 설문 개 조망 점 설정 설정 개 조망 점 조망 점 속성 성질 특성 고려 유형 분류 공공 조망 개 유형 으 로 분류 공공 해당 조망 점 개 항목 조망 해당 조망 점 개 항목 해당 조망 점 개 항목 설정 해당 조망 점 설정 결과 향후 체계 신뢰 분석 틀 경관 시뮬레이션 평가 검토 시 자료 활용 기대 
267	2015	총련 재일 조선인 문학 중 아동문학 영역 바 그중 동시 장르 결과물 과언 재일 조선인 동시 조국 법 지위 불안 재일 동포 숨바꼭질 자리 놀이 행위 조국 디아스포라 관점 반영 요체 동시 숨바꼭질 모티프 조국 욕망 간 상동성 총련 일본 조선문학 예술가 동맹 이하 문예 동 문학 영역 문예 동시 숨바꼭질 놀이 그림자 놀이 그림 놀이 술래잡기 놀이 최영진 방세 고봉 전 시 맥락 조국 운동 이름 숨바꼭질 행위 연계 조국 열망 무의식 지반 발견 노력 맥락 프로이트 르 다 욕망 연계 발견 어머니 조국 디아스포라 화자 욕망 순간 권화 조국 여타 문예 구성원 무의식 우회 문예 동시 총련 문예 가독성 부양 생산 사실 감안 화자 무의식 조국 영상 문예 시 창작 무의식 만도 조국 숨바꼭질 운동 디아스포라 발현 맥락 고려 인문학 조선족 문학 미 주한 인문학 네이션 문제 눈 기대 총련 문예 재일 조선인 동시 디아스포라 숨바꼭질 술래 조국 경계 
268	2015	논문 1990년대 이후 진행 한국 대안 활성 이면 직면 위기 미술 대안 분석 상응 대안 형식 위치 분석 목적 대안 활동 주류 고착 범주 행위 대안 미술 창작 레지 시 거점 대안 미술관 상업 갤러리 차이 예술 단체 설명 단어 확장 그룹 형식 공동체 그룹 설명 행정가 이론가 기획자 작가 사이에서 조명하 용어 필요 기존 작가 미술 등단 위해 공모전 진출 작가 단체 임대 기획 전시 그룹 창작 시공간 오픈 스튜디오 성격 예술 생성 확산 형태 모습 각각 물리 임대 공동체 조합 결성 프로젝트 진행 논문 규모 예술 태동 주목 1990년대 후반 대안 체계 저항 체계 생성 반성 차원 예술 형식 실험 제도로 귀속 한계 제도 시간 제도 딜레마 봉착 부분 주목 본문 장 1990년대 후반 출발 한국 대안 미술 정착 배경 시간 체계 형성 미술 제도 과정 장 구조 시스템 저항 형태 진화 화두 설치 작품 이동 맥락 안정 예술 형식 길거리 프로젝트 노마 딕 예술 시 초월 미디어 아트 도래 점검 장 현재 제도 틀 변화 시도 가지 단서 전시 공연장 해체 노마 딕 공공미술 거리 미술 공공 시도 구체 사례 일련 논문 개요 시행착오 변화 대안 면모 극복 15년 담론 역사 대안 경험 축 창조 구체 의미 입지 상태 이탈 궁리 일 권력 제도 경계 틈 전례 자양분 대안 추구 방향 앞 안정 거부 비장 소성 이름 길 일 비장 소성 미 대안 노마 딕 믹스 
269	2015	개념 입각 인터넷 홍천군 정보 공유 분석 분석 기간 11월 1일 10월 31일 1년 간 분석 질문 개 분석 결과 홍천군 인터넷 정보 수요 패턴 관광 여행 질문 집중 여름철 관광지 성격 인터넷 정보 수요 패턴 홍천군 위치 리조트 발생 홍천군 마케팅 성과 특산물 홍 천 한우 자연 경관 타사 계곡 인터넷 네이버 홍 천 
270	2015	
271	2015	월북 이후 산출 이태준 문학 텍스트 대상 경험 중소 체험 소설 변 주 재현 논의 이태준 문학 생애 전환기 마다 기행 집 월북 이후 소련 기행 혁명 절 모스크바 중국 기행 중국 소련 기행 집 중국 기행 월북 초기 작가 삶 시기 간행 의의 해방 이후 이태준 좌익 진영 가담 현실정치 장 나라 건설 동참 경우 문학 사상 식민 이후 단일 네이션 스테이트 수립 완전 해방 독립 과제 소련 방문 제도 승리 성취 세계 다민족 국가 문화 정책 인상 중국 방문 국제주의 연대 필요 체감 중국 방문 구체 해방 노예 삶 인민 주인 세계 인민 역사 주역 미래 국가 이글 중소 체험 소설 농토 사람 변 주 재현 의미 이태준 월북 경험 재현 식민 감각 제도 승리 나라 건설 소련 기행 중국 기행 
272	2015	
273	2015	본고 미주 지역 시문학 대상 디아스포라 관점 분석 목적 문학 사회학 입장 미주 지역 시문학 심상 지리 문학사 사건 형상화 양상 주목 디아스포라 시문학 문학 사회학 분석 미주 문학 기존 소재 주의 접근 극복 방법론 해당 구체 미주 지역 재미 한인 시단 정립 양상 정리 미주 지역 디아스포라 시문학 대표 작가 시 세계 주목 미주 지역 한인 문단 선집 형태 문집 발간 출발 매체 시인 분포 이후 민 한인 문학 장의 상징 에콜로 점 대표 재미 한인 시단 형성 대표 작가 작품 환상 희망 절망 고통 병존 중층 양상 일종 파노라마 시선 이주 경험 중층 배태 과정 이중 시선 파노라마 관점 자연 형성 재미 한인 시편 심상 지리 다층 의미 자연 접목 미주 지역 디아스포라 범주 구성 사건 문학 사회학 접근 시도 본고 미국 이민 100년 역사 과정 중 대표 사건 1992년 폭동 폭동 경험 재미 한인 공동체 근본 반성 계기 시 작품 반영 폭동 문학 사회학 의미 사건 과거 특정 시점 발생 우연 폭력 사태 잠재 인종 지역 갈등 구조 요소 추론 재미 한인 시문학 문학 사건 유가 지향 입장 도출 디아스포라 민족 정체성 사건 심상 지리 양가 재미 한인 시문학 폭동 
274	2015	주거 동사 처소 명사 연어 선택 제약 
275	2015	정일 남은 신춘문예 신춘문예 시조 현대문학 등단 지금 시집 상재 등단 당시 현역 광부 광부 시인 특유 서정 세계 유지 지금 지속 시작 활동 글 지금 학술 조명 대상 정일 남 시 세계 접근 시도 시 세계 시집 반증 학술 고찰 양 수위 1970년대 전후 1980년대 민중 문학사 보완 맥락 정일 남 시 한국 문학사 필수 요소 해당 본고 문학 사회학 관점 정일 남 시가 문학사 위상 논 정일 남은 동예 발간 1960년대 삼척 지역 문학 장 구성 정일 남 광시 특징 주목 광산 산업 당대 한국 사회 산업 구조 핵심 기제 삶 바탕 전문 시 세계 형성 면모 문학사 성과 중심 정일 남 시 학술 의미 논 정일 남 시 고향 위시 고유 자리 시화 양상 배면 자연 요소 존재 자연 정일 남 시 성찰 의적 의미 파생 핵심 기제 반복 등장 정일 남 시 강원 영동 문단 문학 장 일 세대 의의 영향력 채 현재 정일 남 강원 영동 지역 문학 로 컬리 티 자연 광시 
276	2015	관광 기념품 백제 문화권 기념품 
277	2015	논문 도시민 도시 환경 재현 해석 이미지 방식 개인 지각 생활 관계 변화 모양 방식 주목 서울 변화 도시 사람 변화 환경 관계 수립 대안 매핑 작업 수행 디자이너 주변 환경 친밀 관계 증진 시각 경험 외 감각 경험 의지 제안 지리학 자 철학자 이론가 참여 실천 현재 의식 전술 제시 논문 도시 접속 방법 염두 채 타이포그래피 사용 대안 그래픽 재현 도시 지식 정립 방법 검토 손 져지 질감 소리 냄새 행동 주변 환경 포착 도시 요소 한국어 의성어 의태어 대체 한글 타이포그래피 실험 탐색 궁극 목적 주관 감각 단어 지역 경관 역동 변화 규정 객관 묘사 방법 인지 매핑 도시 감각 의태어 타이포그래피 
278	2015	도심 도시 재생 도시 관광 커뮤니티 커뮤니티 비즈니스 
279	2015	현대인 친환경 자연 친화 건축 자연 건강 주제 관심 쿠 켄 고의 저서 은 근대 콘크리트 일색 건축 지루 해진 현대인 관심 주제 쿠 켄 고의 자연 건축 지향 이상 인지 이론 고찰 건축 이미지 색채 분석 자연 건축 이미지 특징 유추 대상 삽입 프로젝트 대표 이미지 분석 대상 이론 고찰 저서 강연 색채 분석 한국 표준 색 색채 분석 프로그램 활용 결과 다음 쿠 켄 고의 화보 이미지 건축 경관 일부 작업 외부 조망 이미지 조차 바깥 경치 강조 건물 색채 사용 중 채도 중 명도 색상 사용 채도 색상 색상 계열 사용 계열 중 채도 이상 색상 이미지 스케일 도출 형용사 어휘 내추럴 우아 모던 형용사 어휘 명도 채도 색채 사용 빈도 배색 자연 경관 이미지 강조 조치 일환 쿠 켄 고의 자연 건축 화보 이미지 특징 건축 자연 주가 이미지 공통점 인간 자연 자연 건축 건축 인간 관계 지역 소재 활용 지역 인 생활상 포함 부합 건축 쿠 켄 자연 건축 색채 분석 
280	2015	중국 모바일 디바 이스 디지털 네트워크 
