	발행연월	록키 워드 
145	2017	본고 해방 문학 생활 담론 역학 규명 목표 해방 직후 남한 엘리트 정부 당국자 주축 각종 단체 대중 신체 정신 규율 계몽 운동 적극 생활 운동 식민지 봉건 과거 신생 국가 국민 미래 대비 신체 정신 건강 도모 강조 의식주 풍속 개선 생활 과학 공동체 의식 함양 개개인 일상 관념 포괄 생활 문화 향상 민족 번영 교두보 상정 본고 생활 개선 주체성 상관관계 편의 소설 당대 문학 생활 담론 방식 수용 해석 김일 뺨 이은 황 영감 미군 주둔 변화 도시 거주 민 일상 소설 소설 일제 시대 일본인 해방 미국인 병치 생활 맹점 비판 외세 추종 주의 엘리트 민족주의 양자 거리 하층민 생활 리얼리티 목소리 재현 다음 이석훈 문화 촌 최요안 의사 마을 농촌 생산력 증가 미신 타파 문제 소설 소설 엘리트 계몽 담론 적극 수용 농촌 과학 의학 적용 해결 방안 제시 과정 농촌 미개 극단 농민 수동 존재 고착 고정관념 재생산 사례 생활 해방 기적 상식 감각 민족주의 대중 혐오 아메리카 즘 과학 주의 젠더 정치 입장 주의 형성 생산 해방 생활 위생 대중 혐오 아메리카 즘 농촌 계몽 과학 주의 
146	2017	논문 김정한 미 발표 작 산소 분석 작품 동아시아 민중 연대 지평 지역 세계 토대 부각 점 주목 소설 방향 1970년대 김정한 소설 양상 문단 복귀 문제의식 밀접 연관 한일 협정 베트남 파병 미국 중심 신제국주의 정책 김정한 소설 세계 오키나와 남양 군도 동아시아 문제 확대 계기 작용 논증 산소 일제 말 상황 남양군 제국주의 양상 구체 분석 작품 미완 산 서동 뒷이야기 오끼나와 편지 연장선 제국주의 억압 일제 말 상황 배경 남양군 도로 조선인 노동자 피폐 삶 중심 일본군 위안부 결혼 이민 식민지 여성 수난 역사 증언 작품 미완 상태 일본 패전 이후 조선인 노동자 귀환 과정 고향 땅 역사 모순 실천 양상 구체 식민지 해방 이후 국가 권력 횡포 식민지 현실 부각 의의 다음 산소 반영 주제 의식 문단 복귀 이후 김정한 소설 변화 주목 해방 이후 청산 식민지 유산 국가주의 가면 횡행 식민지 현실 비판 초점 비판 문제의식 절필 문단 복귀 결정 계기 작용 한일 협정 베트남 파병 해방 미국 중심 신제국주의 동아시아 지배 비판 소설 방향 소설 전기 특정 국가 비판 제국주의 국가주의 희생 동아시아 민중 연대 모색 구체 의미 김정한 산소 동아시아 민중 연대 신제국주의 지역 세계 오키나와 남양군 한일 협정 베트남 파병 일본군 위안부 조선인 노동자 
147	2017	글 오키나와 도 카 시키 섬 예상 개 비와 흔적 조선인 위안부 삶 실마리 문학 한국인 한국어 한국인 사상 감정 규정 분절 한국 근대 문학 문학 배경 한국 영토 암묵 전제 조선인 위안부 삶 동아시아 산재 삶 문학 상상력 국가 영토 경계 고향 확장 필요 고향 본래 회귀 위안부 현서 사와 오키나와 결 착 위안부 재현 서사 비교 해보면 국민 문학 영토 상상력 이산 자로 위안부 삶 재현 제약 고향 상상력 결박 서사 위안부 삶 추상 동질 민족 서사 환원 경향 반면 오키나와 조선인 위안부 재현 서사 김정환 오키나와 편지 타요 시 에이 무 집 오키나와 이산 위안부 삶 구체 전후 오키나와 신 식민지 상황 조선인 오키나와 인 사이 차이 동질 오해 이해 교차 공통 우리 구성 예시 하위 주체 삶 구체 출발 문학 한국 물리 영토 한국인 한국어 한국인 사상 감정 한국 근대 문학 영토 규정 자체 도전 문학 근본 위안부 오키나와 고향 민족 한국 근대 문학 영토 
148	2017	9월 12일 리히터 지진 강도 경주 지진 발생 문화재 보존 관리 인식 조적 구조 석탑 첨성대 석조 문화재 지진 피해 발생 문화재 역사 원형 보존 궁극 목표 관리 문화재 지진 대응 구조 원형 확보 제한 구체 실천력 방법 필요 문화재 제조 규격 재 내진 설계 기준 축조 현대 건축 구조물 천연 재 사용 장인 직관 구조 기술 문화재 지진 대응 사용 경제 역사 의미 가치 원형 보존 목표 문화재 원형 보존 실천 사항 역사 측면 보편 기준 제한 문화재 지진 대응 방법 원형 보존 역사 확보 접근 과정 구조 재료 가지 공학 한계 점 문화재 지진 대응 현대 건축 구조물 내진 설계 법 설계 변수 고려 방법 요구 현대 구조물 내진 설계 기준 방법 적용 문화재 지진 대응 구체 공학 해결책 제시 과제 확신 내진 구조 기준 정립 문화재 구조물 경주 지진 발생 현황 조사 분석 기초 지진 위험 평가 내진 성능 규명 작업 필요 지진 대응 시발점 지진 발생 이전 지진 위험도 평가 해체 수리 불국사 삼층석탑 문화재 지진대 책 실제 사례 검토 필요 불국사 삼층석탑 첨성대 경주 지역 문화재 지진 위험 평가 2016년 7월 해체 수리 완료 불국사 삼층석탑 경주 지진 발생 계측 조사 공학 데이터 수집 지진 규모 계측 데이터 불국사 삼층석탑 공사 내용 석조 문화재 지진대 책 근거 자료 활용 지진 위험 평가 수행 불국사 삼층석탑 첨성대 지진 진동 실험 결과 해체 수리 공법 계측 데이터 분석 고찰 피상 문화재 지진 대응 방법 구체 접근 계기 기대 지진 경주 지진 지진 위험도 문화재 전통 구조 해체 수리 원형 보존 계측 점검 불국사 삼층석탑 첨성대 지진 안정 내진 설계 내진 구조 지진 진동 지진 거동 지진 실험 지진 대응 
149	2017	누 정 건축 광주목 
150	2018	
151	2018	브런치 카페 지각 이미지 만족 방문 의도 추천 의도 
152	2018	이기호 소설 원론 근본 이의 제기 의문 어법 전통 서사 형식 틀 해체 독자 독창 문학 세계 구축 작가 본고 원주시 단구동 주목 작가 고향 중소 도시 80년대 삶 고찰 저항 반역 민주화 성지 점 강원 지역 보수 성향 차이 원주 장일순 사상가 지학순 주교 최기식 신부 박경리 작가 김지하 시인 관련 거주 반면 특색 회색빛 군사도시 인물군 도농 복합 중소 도시 작가 원주 시민 남루 신산 일상 복원 근대 산업 사회 흔적 파편 복기 자신 성장 교육 원주시 서남쪽 외곽 단구동 이사 박경리 작가 20대 백수 청년 일상 침범 곤란 상황 야기 택지 개발 아파트 주거 문화 삶 변화 집 장만 목표 소시민 삶 미군 부대 주둔 아메리칸 드림 처녀 타자 위치 원주 주차장 오락실 골목길 롤러 장 화장실 비디오 가게 공사장 지하실 폭력 억압 공포 체험 20대 성장 서사 서울 중심 경제 개발 안보 방식 민화 초래 백수 청년 양산 놀이 문화 문화 시설 부재 인해 뒷골목 공터 폭력 린치 자행 전두환 독재 정권 체제 미 문화원 방화 사건 암울 정치 역사 현안 지역 불균형 택지 개발 중동 외화 벌이 아메리칸 드림 경제 환경 시대 예외 상태 일상 조카 외면 전쟁 중 할머니 과거 택시 기사 국가보안법 위배 인생 에피소드 역사 개인 영향 80년대 원주 인권 유린 생명 정치 현장 삶 풍경 박정희 국가 주도 개발 독재 경제 전두환 군사 정부 권위주의 정치 체제 바탕 일 분란 동원 추동 한국 사회 축도 지금 폭력 표준화 사회 단면 상징 시공간 중소 도시 성장 모티프 고향 인식 자전 소재 국가보안법 폭력 억압 
153	2018	본고 여행기 특정 시기 사회 문화 인식 재현 텍스트 점 주목 조선과 그 이웃 나라들 지역 주제어 이미지 형용사 연결 분석 개화기 조선 재현 양상 인식 구조 특징 분석 결과 여행 담론 조선 열강 패권 다툼 근대화 필요 국가 단위 스케일 서술 경우 제국주의 시선 투영 로컬 단위 지역 고유 반영 다중 주체 관점 견해 제시 상대주의 시선 도시 촌락 자연 경관 묘사 긍정 어 감 형용사 사용 비중 조선의 종교 전통 남녀 지위 역할 차이 사회 문화 주제 기술 서양 문명 수준 조선 원시 부각 표현 복합 확인 주제어 형용사 네트워크 분석 방법 기존 비판 담론 해석 차별 방법론 연결 중심 패턴 관심 집중 반면 연결 빈도 주변 구조 부각 한계 언어 표현 특성 구조 확인 측면 활용 유용성 여행기 문학 재현 형용사 분석 키워드 네트워크 분석 
154	2018	수원 화성 문화제 회 대표 지역 문화 축제 이다 전통 경험 인근 지역 주민 절대 다수 점 지역 편중 단기 방문 체류 관광객 부재 문제점 상존 화성 문화제 전국 세계 축제 발돋움 걸림돌 글 수원 화성 문화제 평가 내용 분석 화성 문화제 프로그램 개선 축제 발전 방안 제시 평가 결과 외부 방문객 프로그램 개발 체류 시간 아이템 발굴 가족 콘텐츠 개발 기존 프로그램 대폭 개선 필요 보편 감성 글로벌 볼거리 차별 바탕 수원 화성 테마 콘텐츠 발굴 전통 역사 바탕 현대 해석 재구성 콘텐츠 개발 가미 화성 콘텐츠 개발 추진 제안 축제 운영 기간 확대 외부 방문객 유입 효과 촉진 축제 핵심 기억 효율 축제 프로그램 프로그램 분리 방안 과제 제시 지역 축제 축제 평가 수원 화성 화성 문화제 킬러 콘텐츠 
155	2018	호남 가사 구현 이미지 기억 승화 
156	2018	신봉승 시 드라마 시나리오 소설 에세이 저작 세계 문인 작품 역사 물 내용 범주 수렴 일생 저술 작업 사이 일종 메인 모티프 역사 상상력 관통 중 시 세계 개별 장르 경계 신봉승 문학 전반 특질 지향 구조 연결 시인 전기 사실 문학 지향 주제 소재 확인 바 글 신봉승 시 장르 집중 신봉승 문학 전반 성격 신봉승 초기 시편 특유 주지 정조 유지 시어 본연 정제 감각 유감 시집 집약 신봉승 후기 시 세계 상징 핵심 자질 신봉승 고향 애정 고유 가치 강조 시집 모두 초당동 표제 각인 구도 신봉승 고향 애정 상징 징후 신봉승 시 유의 양상 고향 서울 포함 국내 지역 미국 위시 국제 경험 전 역사 상상력 신봉승 시 중심축 형성 신봉승 시 대중 인식 일종 엘리트주의 관점 환기 신봉승 시 한계 역사 상상력 충실 온몸 시화 시 의식 결과 신봉승 고향 로 컬리 티 역사 상상력 
157	2018	논문 국문학 로 컬리 티 성과 검토 방법론 로 컬리 티 국문학 개입 고찰 국문학 로 컬리 티 중심 주변 관계 성찰 방법론 시각 호출 국가 중심 한국 문학사 비판 독해 제안 국가 민족 문학 담론 비판 인식 지평 확장 구체 논의 정리 다음 로 컬리 티 제국 심상 지리 근대 국민 국가 중심 주변 이분법 관계 질문 주변부 능 강조 방향 개진 국문학 발견 재의 미화 작업 중앙 배제 재발견 작업 주변부 주변부 가치 재발견 매개 문제 담론 과거 원형 복원 집중 동안 로 컬리 티 간과 지점 점 로 컬리 티 개념 내장 실천 동학 논의 개진 로 컬리 티 윤리 실천 덕목 암묵 요구 방법론 로 컬리 티 국문학 외연 심화 기존 분과 학문 방법 간 학제 방법 적극 요청 국문학 로 컬리 티 중심 주변 토폴로지 문화 
158	2018	
159	2018	대중교통 전용 지구 보행자 전용 도로 만족 지역 경제 활성 회귀분석 
160	2018	조화 균형 미학 관점 현실 자아 갈등 설명 부조화 불균형 요소 현실 부정 측면 추 미학 현대 예술 전망 제시 문제의식 바탕 논문 1990년대 시 추 양상 특징 얼굴 훼손 오염 언어 장애 현상 목적 얼굴 훼손 오염 언어 장애 부정 현실 인식 파생 1990년대 시 추 양상 반영 공통 현상 가지 측면 주목 까닭 존재 정체성 내면 외부 관계 인 자라 생각 얼굴 훼손 현실 잔혹 고발 이자 개인 심리 불안 매개 방식 1990년대 시 얼굴 정체성 얼굴 타자 얼굴 사물 얼굴 칼질 얼굴 얼굴 얼굴 죽음 얼굴 수치심 분열 얼굴 경직 얼굴 존재 상실 존재 얼굴 훼손 얼굴 인간 존재 고유 인격 살해 공통 암시 존재 실종 암시 현실 표면 1980년대 개인 자유 허용 증폭 90년대 허상 훼손 얼굴 추 형상 증명 1990년대 시 등장 대부분 일상 오염 불결 전염병 창궐 죽음 폭력 부패 코 개 방 연쇄 확산 증폭 무덤 지금 현존재 정초 지금 기술 문명 현존재 상황 폭로 언어 근본 현실 대상 관계 매개 끈 점 염두 1990년대 시 발견 의도 언어 장애 실어증 토막 난 단어 강박 동어 반복 띄어쓰기 무시 리듬 언어 현실 주체 결합 고착 반영 현실 벽 불가항력 개인 자신 고착 고착 자유 결박 점 사유 고착 이행 원활 언어 기능 파괴 원인 작용 1990년대 문학 1980년대 문학 윤리 도덕 준칙 자유 욕망 추구 개인 강조 구체 대안 전망 결여 인해 세계 자아 환멸 정서 환멸 정서 얼굴 훼손 오염 언어 장애 1990년대 시 추 양상 추 양상 세계 현존재 사이 모순 갈등 고뇌 표현 현실 실존 불협화음 폭로 1990년대 시 추 미학 현재성 은폐 존재 실존 상황 우리들의 둔감 해진 정신 자극 혐오 느낌 야기 일종 외상 손상 우리들의 진실 지시 점 의의 환멸 욕망 얼굴 훼손 상실 강박 통사 혼란 혐오 오염 불결 디스토피아 모순 폭로 
161	2018	
162	2018	글 한일 환경 담론 환경 인식 실천 출발점 로 컬리 티 구성 방식 문화 사회학 관점 고찰 환경 문제 집중 동해 지역 배경 발생 환경 운동 환경 문제 기록 한일 환경 다 큐 분석 대상 생태 문제의식 로 컬리 티 문화 구성 상관관계 구체 고찰 1990년대 이후 발표 다큐멘터리 비교 한국 일본 구성 환경 담론 공통점 차이점 로 컬리 티 토대 저항 연대 모색 목적 구체 분석 내용 한국 사회 환경 운동 성공 사례 회자 동강 영월댐 건설 반대 운동 일본 일본 사회 대표 환경 문제 공해병 주목 시기 환경 다 큐 특정 로컬 정체성 기반 환경 운동 주체 구성 중심 2000년대 다 큐 일본 후쿠시마 이후 기점 로컬 단위 글로벌 시민사회 연대 강화 과정 분석 시기 한국 일본 원전 이슈 부각 글로벌 시민사회 연계 강조 밀양 송전탑 다 큐 환경 문제 저항 연대 형성 주목 한일 환경 담론 환경 운동 로컬 시작 국가 글로벌 스케일 중첩 다중 구성 과정 확인 환경 담론 로컬 로 컬리 티 다중성 저항 연대 
163	2018	본고 한국전쟁 기간 동안 피난 문인 조성 피난지 문단 관심 김동리 단편 밀 다원 시대 주목 소설 피난지 부산 문단 작가 피난 체험 투영 창작 작품 피난지 문단 존재 양상 환도 방식 계승 흥미 스크린 기능 밀 다원 시대 낯선 피난지 피난민 상실 의식 상실 회복 창출 욕망 실천 본고 피난지 무대 전개 역동 상실 회복 투쟁 드라마 휴전 환도 시차 주목 차례 개작 소설 사후 재현 발휘 효과 내재 의도 간과 점 밀 다원 시대 주인공 피난지 수난 정신 가치 상실 위기 상황 유도 작품 전반 상실 정조 상실 이전 사실 아 프리 오리로 전제 당위 성립 재현 방식 주의 필요 궁극 수난 표류 역사 계승 자 작가 김동리 환도 이후 중앙 문단 점유 정당화 강화 기능 문협 정통파 중앙 지위 정통 성은 역설 상실 피난 시대 경유 획득 셈 본고 전후 피난지 문단 시절 밀 다원 시대 역사 호명 소설 내포 정치 해석 피난지 문단 피란 수도 부산 임시수도 부산 피난지 부산 피난지 대구 전후 전후 소설 한국전쟁 상실 문협 정통파 문예 현대문학 다방 
164	2018	문화 산업 간 상호 유기성 주목 명품 브랜드 상업 목적 미술관 결합 문화 예술 산업 확장 예술 중화 밀접 관련 미술관 전시 분야 트렌드 등장 브랜드 미술관 전시 명품 패션 브랜드 전시 중심 유형 분류 사례 분석 디오 에르메스 루이비통 전시 사례 전시 주제 분류 전시 목적 전시 내용 분류 전시 구현 비교 분석 바탕 유형 특징 향후 명품 패션 브랜드 미술관 지향 점 논의 기존 문헌 고찰 사례 분석 전시 마케팅 전략 타산 시장 경제 편승 현상 문화 흐름 조우 현상 콘텐츠 생산 과정 브랜드 미술관 전시 형태 구현 전시 유형 제품 미 가치 중시 상황 재현 경험 기회 확대 점 나름 대로 의의 발견 결론 브랜드 미술관 전시 오늘날 융 복합 강조 시대 브랜드 미술관 부가가치 상승 대중 소통 시도 문화 가치 의미 미술관 명품 브랜드 명품 브랜드 미술관 전시 명품 패션 브랜드 미술관 전시 유형 심미 전시 환기 전시 
165	2018	
166	2018	
167	2018	글 목적 미국 여성주의 정치 철학자 아이리스 매리언 영 다원 정의론 토대 문 빠 여성주의 공존 타진 정의 사회 충족 조건 여성주의 관점 제안 출발점 글 문 빠 여성주의 교집합 아이리스 매리언 영 이질 공중 개념 적극 차용 문재인 대통령 열성 지층 일명 문 문재인 대통령 열성 공통 분모 제외 이념 성향 계층 연령 직업 성별 지역 분포 측면 포괄 스펙트럼 형성 문 단일 속성 집합 실체 환원 이질 특징 정부 정책 정치 사안 이합집산 반복 사건 주체 양상 문 빠 여성주의 조합 탐구 시도 문 구성 주체 이질 여성주의 여성 단일 집합 실체 가정 사건 사안 형성 유동 보편 사건 주체성 특징 점 문 빠 여성주의 사건 사안 반복 유동 보편 교집합 진단 문제 촛불 혁명 동력 정부 성패 좌우 열성 지지 문 빠 지향 정의 여성주의 정의 점 이질 주체 연대 공통 지반 근래 사회 이슈 부상 미투 운동 나라 다운 나라 폐 청산 공정 대한민국 정의 슬로건 여성 사회 약자 차별 억압 완전 철폐 근절 목표 여성주의 정 의관 충족 추상 글 문제의식 다음 가지 점 해명 목적 문 빠 현상 인가 이다 문재인 대통령 절대 지지 표방 문 빠 정부 성공 국정 운영 필수 불가결 동력 작용 사실 문 빠 현상 여성주의 맥락 가늠 정부 표방 여성 정책 의제 현실 성패 여부 작업 상식 원칙 표방 문 빠 정 여성주의 구성 질문 답 여성주의 문 빠 점 지반 공유 문제 구별 점 글 정치 사회 역사 이념 맥락 검토 문 빠 논의 여성주의 관점 맥락 탈구축 재구성 목적 문 빠 운동 분배 정 다차 원 정 이질 공중 
168	2018	반복 중첩 사선 시선 미니 멀리 즘 
169	2018	전통 시장 경제 대중 행정 역사 문화 기능 중심 전통 시장 무형 관련 자료 기록 구성 요소 제안 목적 목적 달성 문헌 조사 서울 약령시 스토리 아카이브 광주 대안 예술 시장 아카이브 프로젝트 대구 북성로 공구 박물관 기록 사례 조사 문헌 조사 물리 환경 사회 요소 경험 인물 요소 전통 시장 구성 요소 정리 바탕 전통 시장 대중 기능 역사 문화 기능 경제 기능 행정 기능 중심 전통 시장 구체 기록 구성 요소 제시 전통 시장 요소 시장 기능 기록 요소 
170	2018	
171	2018	형성 호텔 디자인 표현 
172	2018	박경리 대하소설 토지 한국 중국 일본 배경 국가 세분 행정 구역 존재 작품 의미 실재 지역 의미 차이 하얼빈 현존 지금 토지 역사 존재 만주 포함 하얼빈 작품 의미 분석 박경리 토지 부 발표 하얼빈 경험 토지 5부 반영 중국 여행 집필 기행문 만리장성 나라 비교 토지 5부 하얼빈 미래 지향 화해 장소라 의미 유인 실 일제 강점기 일본인 사랑 여성 일본인 오가 지로 아이 임신 절망 아이 조찬 오가 지로 아이 유인 실 아이 쇼지 화해 희망 하얼빈 이다 사람의 아들 쇼지 일본 출발 하얼빈 도착 토지 처음 하얼빈 언급 부 용정 상의 학교 송장 환은 학생 만주 포함 고구려 영토 하얼빈 민족주의 신념 등장 하얼빈 안중근 이토 히로부미 저격 역사 사건 언급 토지 등장인물 영향 안중근 사건 허구 사건 하얼빈 금 녀 여성 일제 앞잡이 밀정 김 두수 총 저격 고문 죽음 토지 하얼빈 인본주의 화해 민족주의 신념 가지 의미 특성 후자 토지 전체 전자 5부 집중 민족주의 담론 하얼빈 작가 개인 메시지 하얼빈 토지 가지 층위 하얼빈 하얼빈 만주 인본주의 화해 민족주의 신념 
173	2018	
174	2018	집단 기억 부산 영화 로 컬리 티 동일시 
175	2018	본고 전시 출품 작품 위주 작품 과정 예술 의미 고찰 글 구체 북촌 경복궁 인사동 배경 작품 풍속화 가치 사진 회화 매체 혼성 미학 가치 사진 난무 현대 회화 의미 궁금증 출발 개인 체험 북촌 풍속 관찰 작업 연장선 전개 작품 풍속화 예술 가치 필요 결론 시대 시대 시대 표현 문제 시대 표현 당대 사람 생활상 표현 방법 시대 유효 매체 병행 판단 결과 사진 회화 혼성 작업 북촌 풍속도 창작 역사 서울 도시 중심부 위치 북촌 의미 현대 전통 장소라 점 민중 목소리 전달 한복 사진 사람 모습 시대 풍속 자리 분위기 필자 작품 소고 지금 현재성 풍속화 가치 모색 매체 혼성 북촌 풍속 사진 회화 
176	2018	
177	2018	문화예술 활용 도시 재생 세계 보편 현상 과정 관찰 문화예술 역할 분별 문화 도시 담론 자본 불평등 사회 배제 문화 격차 재생 소속감 이질감 역설 상황 발생 개발 중심 도시 재생 문화예술 도구 입장 비판 논의 전개 글 문화예술 개인 삶 도시 문화 시민 회복 조성 주장 사회 구성 문화예술 연관 문제 연결 지역민 근거 도시 재생 귀결 도시 재생 재생 주거 환경 변화 공동체 회복 주민 자긍심 연결 공감대 형성 시민 문화예술 교류 이해 공생 삶 적극 실천 주체 시민 성장 기회 주장 창동 사례 비판 도시 재생 문화 시민 회복 지역 작용 방안 제안 도시 재생 문화 접근법 지역 시민 회복 문화 
178	2018	논문 김소진 경복 여관 박민규 갑 을 고시원 체류기 대상 1990년대 공동 주거 체험 구성 작품 특정 과거 의미 구축 김소진 경복 여관 과거 여관 장기 투숙 경험 현대 도시 생활 불안 연결 형상화 주인공 경복 여관 과거 치유 경험 상징 성숙 관문 존재 박민규 갑 을 고시원 체류기 가정 파괴 친구 집 전전 고시원 주인공 고시원 체험 바탕 어른 성장 도달 이야기 여관 고시원 자본주의 최소 단위 오늘날 도시 군집 원룸 다 가구 주택 원형 기능 주체 일상생활 기능 점 주거 여관 고시원 표본 타인 분리 최소 도시 생활 일반 특성 공동 주거 불안정 사적 통과의례 성장 점 개념 삶 서사 확장 공동 거주 김소진 박민규 여관 고시원 체류 치유 성장 
179	2018	본고 채만식 수필 표상 해석 결과 인간 실존 외부 유대 동시 인간 자유 실재 깊이 확인 방식 인간 실존 경험 이해 의미 1930년대 일제 정신 육체 핍박 절정 식민지 시기 일제 근대화 뿌리 시기 시대 상황 관련 의미 채만식 수필 의미 과정 문학 이해 과정 작품 시대 상황 반영 작가 서사 전략 의식 밀접 관련 구현 당시 채만식 근대 지식인 식민지 조선 식민지인 이중 정체성 특유 예각 감수성 당대 작동 식민 권력 힘 유효 감각 결과 삶 식민지 근대화 중층 시대 상황 혼돈 갈등 유발 결국 상실 무장 소성 연결 상실 애 회복 재편 주목 동시 대성 원리 시간 역사 흐름 주체 감각 시선 지금 의미 사실 의미 반대 주체 정체성 훈육 진행 문제 천착 당대 개인 세계 대응 양상 작품 함축 의미 확인 전략 제재 형상화 함 표현 문학 방법 작가 노력 문학 표현 극대 채만식 소설 희곡 평론 수필 장르 선택 시도 수필 소설 평론 요소 반영 상호 텍스트 체험 직접 문학 성과 극대 식민지 근대화 경험 환기 표상 한계 극복 지점 채만식 수필 애 근대성 식민지 서사 상실 
180	2018	우리나라 도시 재생 선진국 도시 재생 사례 일률 벤치마킹 도시 강점 초점 지속 도시 재생 방안 필요 시작 기존 도시 재생 단점 극복 지역 자산 필요 목적 활용 과정 자산 창출 총체 과정 도시 재생 방안 제시 지역 주체 목적 역량 선택 지역 자산 활용 가시 창출 외적 과정 제도 실행 과정 기존 강화 과거 존재 현재 소멸 재생산 매력 인위 형성 구분 결과 도시 구성원 정체성 고유 내포 자산 창출 매력 지역 자산 재생산 순환 형태 지역 사회 문화 특성 반영 지속 도시 재생 방안 지역 자산 자산 도시 재생 
181	2018	논문 현대시 형성 탐색 경험 양상 내부자 시선 외부자 시선 구분 각각 특징 경험 양상 점 도출 방법론 지속 해당 접촉 시선 경우 경우 경험 의미 사실 전제 형성 전략 논문 몽골 텍스트 경험 초점 몽골 시인 몽골 시선 기본 동일 확인 절차 과정 시선 경험 경험 정신 감응 동일 강화 과거 누적 시간 몽골 시인 내면 역사 전통 문화 일 원성 몽골 텍스트 확립 요인 몽골 텍스트 시선 몽골 경험 경험 시간 환기 방식 형상화 반면 외부 시선 한국 시인 몽골 텍스트 한국 경험 텍스트 삽입 방식 몽골 경험 시적 주체 타자 몽골 재현 재현 주체 경험 특징 양상 재현 객관 주체 선택 경험 요소 배열 경화 방식 작동 한국 시인 자신 한국 경험 요소 대상 텍스트 몽골 투사 대상 공감 대상 해석 평가 메타 속성 문제 주체 경험 방식 연관 검토 경험 시선 위상 연결 제시 문학 텍스트 탐색 경험 주체 시선 변별 방법론 점 강조 몽골 몽골 체험 시선 상호텍스트성 메타 텍스트 
182	2018	실경 공연 일반 극장 공연 비교 자연 배경 자체 공연 구성 요소 복제 유일 실경 공연 지역 문화 원형 개발 공연 소재 이용 지역 체험 매력 공연 예술 요인 인해 중국 실경 공연 시도 중 성공 공연 소수 실경 공연 공연 콘텐츠 관련 부족 실경 공연 요인 성공 실패 향후 성공 실경 공연 제작 지금 실경 공연 필요 본고 대표 실경 공연 시리즈 인상 시리즈 중 성공 작품 평가 인상 유삼 저 실패 작품 지적 인상 해남 지역 문화 원형 기준 비교 분석 성공 요인 실패 요인 실경 공연 분석 바탕 성공 실경 공연 제작 지역 보편 겸비 원형 스토리 발굴 지역 풍습 문화 예술 공연 소재 표현 문화 원형 입각 확보 공연장 구축 필요 제시 실경 공연 문화 원형 지역 문화 원형 인상 시리즈 인상 유삼 인상 해남 
183	2018	논문 공공미술 장소 특정적 미술 정체성 문제 공공 해명 글 정체성 생산 형식 미술사 가지 사조 장소 특정적 미술 공공미술 역사 전통 사이 공통점 관련 추출 과정 장소 특정적 미술 정체성 설명 방식 비판 계속 공공미술 정체성 설명 방식 비판 고찰 전통 해명 공공 등장 방식 구체 사례 예증 정체성 등장 형식 가지 구체 가지 정체성 거시 등장 형식 대칭 공공 형식 비대칭 공공 형식 반면 정체성 등장 형식 미 시적 대칭 공공 형식 합리 합의 공공 형식 연대 공감 공공 형식 세분 비대칭 공공 임계 공공 가지 공공 형식 정체성 가지 형식 공공 간 변증법 긴장 관계 갱신 가지 형식 역학 공공미술 정체성 생산 역학 공공미술 특정 미술 대칭 공공 비대칭 공공 임계 공공 
184	2018	프랜차이즈 커피 전문점 특정 브랜드 상표 상호 공동 사용 동일 형태 내 외부 구성 브랜드 정체성 형성 특징 소비자 방문 유도 상업 이다 국내 지속 성장 스타벅스 중심 방문 의도 영향 분석 실증 분석 결과 여성 연령 방문 의사 해당 브랜드 이용 빈도 방문 의사 요인 분석 식별 관리 체험 편의 개 구성 요소 도출 방문 의사 영향 분석 결과 관리 체험 통계 유의미 수준 양 영향 식별 영향 편의 영향 관계 결과 상업 가로 입지 리테일 상점 집 객 력 도시설계 관점 시사점 제시 프랜차이즈 커피 전문점 구성 요소 방문 의도 회귀분석 
185	2018	본고 지역 브랜드 슬로건 구성 지명 역사 지리 접근 전국 대 광역시 중 대전 회 덕 지명 사례 역사 연원 위상 영역 변화 고려 시대 이후 대전 지역 대표 회 덕 명칭 고려사 지리지 940년 태조 역사 처음 등장 확인 조선 후기 지명 영역 변화 유지 회 덕 지명 1906년 광무 공 주목 동남부 지역 청 주목 주안 면 편입 진 잠 현 지역 제외 대전 관내 대부분 차지 회덕군 확장 이후 회 덕 지명 일제 강점기 대전군 1914년 대덕군 1935년 회덕면 대전시 시역 확장 일개 행정 동 지칭 명칭 영역 축소 이상 역사 회 덕 지명 위상 영역 변화 1900년대 초 형성 시작 근대 도시 대전 위상 변화 직접 대전 역사 지리 지명 지역 브랜드 슬로건 행정 구역 회 덕 
186	2018	본고 2000년대 해외여행 서사 속성 방식 여행 형식 반영 유동 근대 징후 시도 해당 2000년대 여행 서사 로컬 단위 세분 정체성 불투명 역사 의미 비장 소적 속성 고유 지각 여행 개별 도시 상징 역사 경관 의미 시품 타자 존재 익명 경험 여행 술어 과거 상실 상처 회복 목적어 필연 결합 채 현재 사실 존재 여행 귀환 내정 세계 자아 발견 최종 목적지 시각 우위 배타 소유 주장 여행 주체 욕망 부재 점 여행 이야기 근대 시각 주의 반성 성찰 측면 이해 상처 기원 잘못 주소 지도 지연 실패 지도 오류 모티프 여행 서사 비장 소성 유동성 근대 속성 함축 지도 무용 의미 걷기 행위 수반 과정 여행 주체 지도 바깥 의미 재발견 발견 의미 상투 고정 완결 여행자 감수성 일시 유동 접속 형성 근대 의미 여행 서사 지도 미지 대상 좌표 설정 여정 21세기 근대 여행 서사 지도 의미 재발견 소통 공존 이야기 2000년대 유동성 여행 노마 드 지도 순례 걷기 반시 각주 
