Id,Label,timeset,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
1666,provincial/state,,1,5,0.2985,0.309363,0
1667,bold,,1,5,0.2985,0.309363,0
1668,cross,,1,5,0.2985,0.309363,0
1669,fraction,,1,5,0.2985,0.309363,0
1670,bundle,,1,5,0.2985,0.309363,0
1671,sub-sector,,1,5,0.2985,0.309363,0
1672,extend,,4,5,0.348382,0.363829,18.772155
1673,transportation,,3,5,0.357622,0.373133,0
1674,agents,,2,5,0.315789,0.326854,0
1675,province/state,,1,5,0.2985,0.309363,0
1676,connectivity,,2,5,0.317589,0.328409,1.628836
1677,emerald,,2,5,0.341643,0.356154,0
1678,limited.brand,,1,5,0.2985,0.309363,0
1679,brandsfactor,,1,5,0.2985,0.309363,0
1680,tensions,,5,5,0.352743,0.366467,6.923365
1681,associate,,4,4,0.364429,0.380815,6.017082
1682,degrees,,1,4,0.335563,0.348285,0
1683,journal,,4,4,0.369095,0.386563,0
1684,formulation,,3,5,0.335115,0.348066,0
1685,lifestyles,,1,5,0.328015,0.337925,0
1686,exchange,,7,4,0.373325,0.391281,109.838474
1687,immobility,,1,5,0.312523,0.321418,0
1688,authorities,,2,4,0.33746,0.351043,0
1689,occurrences,,1,5,0.303265,0.312115,0
1690,produce,,4,5,0.350279,0.363949,32.893326
1691,fadama,,1,5,0.303265,0.312115,0
1692,depth,,1,5,0.303265,0.312115,0
1693,slum,,1,5,0.303265,0.312115,0
1694,absence,,2,4,0.33746,0.351043,0
1695,endure,,1,5,0.303265,0.312115,0
1696,alliances,,1,5,0.303265,0.312115,0
1697,communal,,1,5,0.303265,0.312115,0
1698,drain,,1,5,0.303265,0.312115,0
1699,team,,1,5,0.303265,0.312115,0
1700,havens,,1,5,0.303265,0.312115,0
1701,contributions,,3,4,0.345931,0.357257,1.593453
1702,propose,,4,4,0.366025,0.382476,10.022277
1703,resilienceflood,,1,5,0.303265,0.312115,0
1704,vulnerabilities,,4,5,0.351064,0.364281,0
1705,density,,3,4,0.352495,0.36676,15.965898
1706,agbogbloshie,,1,5,0.303265,0.312115,0
1707,ghana,,1,5,0.303265,0.312115,0
1708,accra,,1,5,0.303265,0.312115,0
1709,carolina,,2,5,0.320716,0.33128,0
1710,domains,,2,5,0.344127,0.357503,0
1711,observation,,1,5,0.328272,0.338862,0
1712,gather,,5,4,0.375056,0.394139,0
1713,crawl,,1,5,0.352148,0.368169,0
1714,footprints,,1,5,0.352148,0.368169,0
1715,cosine,,1,5,0.352148,0.368169,0
1716,similarity,,1,5,0.352148,0.368169,0
1717,toponyms,,1,5,0.352148,0.368169,0
1718,retrieval,,1,5,0.352148,0.368169,0
1719,contentdata,,1,5,0.352148,0.368169,0
1720,toponymy,,1,5,0.352148,0.368169,0
1721,mission,,1,5,0.319613,0.331067,0
1722,west,,3,5,0.345312,0.359543,0
1723,farmer,,3,5,0.36311,0.381459,14.134997
1724,goal,,3,4,0.349986,0.363204,21.162335
1725,strand,,1,6,0.284225,0.292657,0
1726,dedicate,,1,6,0.284225,0.292657,0
1727,landholdings,,1,6,0.284225,0.292657,0
1728,switchgrass,,1,6,0.284225,0.292657,0
1729,landowner,,2,5,0.313187,0.323239,0
1730,b.v.landowner,,1,6,0.284225,0.292657,0
1731,meaningsbiofuels,,1,6,0.284225,0.292657,0
1732,cultivation,,1,6,0.284225,0.292657,0
1733,panicum,,1,6,0.284225,0.292657,0
1734,virgatum,,1,6,0.284225,0.292657,0
1735,reflect,,2,5,0.337596,0.349821,0
1736,pedagogies,,1,5,0.310781,0.321631,0
1737,determinants,,1,5,0.311282,0.320162,0
1738,husband,,1,5,0.324366,0.335746,0
1739,womens,,1,5,0.324366,0.335746,0
1740,assign,,1,5,0.310781,0.321631,0
1741,latter,,1,5,0.310781,0.321631,0
1742,essence,,1,5,0.310781,0.321631,0
1743,begin,,2,5,0.331702,0.343694,15.391089
1744,theorize,,1,5,0.310781,0.321631,0
1745,expression,,1,5,0.310781,0.321631,0
1746,independence,,1,5,0.310781,0.321631,0
1747,enact,,1,5,0.310781,0.321631,0
1748,hide,,1,5,0.310781,0.321631,0
1749,high,,1,5,0.310781,0.321631,0
1750,negotiate,,1,5,0.310781,0.321631,0
1751,imposed-regulations,,1,5,0.310781,0.321631,0
1752,siblings,,1,5,0.310781,0.321631,0
1753,rule,,2,5,0.350426,0.365338,0
1754,self-confidence,,1,5,0.310781,0.321631,0
1755,carie,,1,5,0.310781,0.321631,0
1756,dwell,,5,5,0.347128,0.361417,0.312789
1757,mobilities,,3,4,0.344127,0.357589,0
1758,persistence,,1,5,0.312523,0.321418,0
1759,reflection,,3,5,0.345359,0.358559,21.853973
1760,predecision,,1,5,0.316947,0.325399,0
1761,exposure,,3,5,0.33179,0.34271,0
1762,chemical,,1,5,0.316947,0.325399,0
1763,release,,1,5,0.316947,0.325399,0
1764,manufacture,,1,5,0.316947,0.325399,0
1765,telephone,,1,5,0.316947,0.325399,0
1766,intervals,,1,5,0.316947,0.325399,0
1767,guy,,1,5,0.316947,0.325399,0
1768,correlate,,2,5,0.328015,0.338756,0
1769,advice,,2,5,0.328015,0.338756,0
1770,predict,,1,5,0.316947,0.325399,0
1771,refinement,,1,5,0.316947,0.325399,0
1772,analysisemergency,,1,5,0.316947,0.325399,0
1773,spokes-characters,,1,5,0.316947,0.325399,0
1774,actiondecision,,1,5,0.316947,0.325399,0
1775,abilities,,1,5,0.316947,0.325399,0
1776,suggest,,2,4,0.365918,0.383207,0
1777,ict,,5,5,0.358593,0.372721,0.642187
1778,limitations,,4,5,0.351359,0.366833,27.367855
1779,entrepreneurship,,1,5,0.344979,0.358526,0
1780,key,,2,5,0.350818,0.364972,0
1781,parameter,,1,5,0.283134,0.291932,0
1782,utility,,1,5,0.283134,0.291932,0
1783,pilot,,4,5,0.340993,0.354373,110.639671
1784,sun,,1,5,0.283134,0.291932,0
1785,spring,,1,5,0.283134,0.291932,0
1786,suite,,3,4,0.356808,0.370215,10.399651
1787,rho,,1,5,0.283134,0.291932,0
1788,−0.607,,1,5,0.283134,0.291932,0
1789,tiredness,,1,5,0.283134,0.291932,0
1790,estimate,,1,5,0.283134,0.291932,0
1791,contributors,,1,5,0.283134,0.291932,0
1792,metabolism,,1,5,0.283134,0.291932,0
1793,comfortclimate,,1,5,0.283134,0.291932,0
1794,significances,,1,5,0.283134,0.291932,0
1795,conductivity,,1,5,0.283134,0.291932,0
1796,mass,,4,5,0.35625,0.371837,2.910601
1797,resort,,3,5,0.34375,0.358048,0
1798,visualizations,,1,5,0.280036,0.287746,0
1799,infancy,,1,5,0.280036,0.287746,0
1800,serve,,1,5,0.280036,0.287746,0
1801,sidney,,1,5,0.280036,0.287746,0
1802,spit,,1,5,0.280036,0.287746,0
1803,boat,,1,5,0.280036,0.287746,0
1804,newell,,1,5,0.280036,0.287746,0
1805,americans,,1,5,0.328702,0.341049,0
1806,proficiency,,2,5,0.308373,0.316607,0
1807,recommendations,,6,4,0.353588,0.368488,19.024418
1808,realism,,4,5,0.338827,0.352319,0
1809,semi,,2,5,0.347995,0.359576,0
1810,title,,1,5,0.333999,0.343494,0
1811,encourage,,5,4,0.354387,0.371744,18.185601
1812,race,,2,4,0.33993,0.352206,0.487299
1813,qualitative,,1,5,0.330435,0.341746,0
1814,sem,,2,5,0.350573,0.365191,0
1815,directions,,3,5,0.346505,0.361669,20.951458
1816,kind,,1,5,0.352148,0.368169,0
1817,improvements,,2,5,0.332714,0.34487,0
1818,club,,2,5,0.345169,0.358925,0
1819,introduce,,5,5,0.367688,0.383752,0
1820,solve,,1,5,0.344979,0.358526,0
1821,remembrance,,1,5,0.308411,0.3187,0
1822,destruction,,2,5,0.32961,0.342265,0
1823,jeddah,,1,2,0.666667,0.75,0
1824,saudi,,2,1,1,1,1
1825,sociology,,2,5,0.346744,0.359191,0
1826,surfers,,3,5,0.333733,0.347468,2507
1827,recreationists,,1,6,0.250249,0.255855,0
1828,ross,,1,5,0.277926,0.284961,0
1829,iran,,1,5,0.3188,0.328336,0
1830,differentiation,,1,5,0.318193,0.328409,0
1831,atmospheres,,1,5,0.322821,0.331213,0
1832,players,,1,5,0.319613,0.331067,0
1833,george,,1,5,0.319613,0.331067,0
1834,person-place,,1,5,0.319613,0.331067,0
1835,motivate,,1,5,0.319613,0.331067,0
1836,ltdawareness,,1,5,0.319613,0.331067,0
1837,refugee,,1,6,0.260328,0.265464,0
1838,renew,,1,5,0.344979,0.358526,0
1839,jungle,,1,6,0.252925,0.258001,0
1840,precarity,,1,6,0.252925,0.258001,0
1841,stay,,4,5,0.320962,0.33132,113.196169
1842,ask,,2,5,0.353041,0.367969,0
1843,controllability,,5,5,0.34141,0.353416,0
1844,.china,,5,5,0.34141,0.353416,0
1845,explain,,2,5,0.350867,0.363663,0
1846,difficulties,,2,5,0.346888,0.360387,0
1847,soc,,3,5,0.349158,0.363178,0
1848,goods,,3,5,0.307127,0.315809,0
1849,developers,,4,5,0.363215,0.380363,3.90651
1850,soil,,2,5,0.352247,0.368434,2507
1851,viticulture,,1,6,0.260517,0.266886,0
1852,gbr,,2,4,0.342202,0.352572,0
1853,labour,,2,6,0.279194,0.286962,0
1854,maturity,,2,6,0.279194,0.286962,0
1855,graduate,,2,6,0.279194,0.286962,0
1856,elections,,7,5,0.33122,0.340889,5016.159313
1857,contestation,,1,6,0.248834,0.252764,0
1858,democracy,,1,6,0.248834,0.252764,0
1859,chicago,,1,5,0.311282,0.320162,0
1860,supplement,,4,5,0.371226,0.389248,0
1861,intimacy,,2,5,0.3332,0.342776,37.9028
1862,egypt,,1,5,0.312718,0.320793,0
1863,ltd.landscape,,1,5,0.352148,0.368169,0
1864,regimes,,1,5,0.342998,0.355104,0
1865,sikkim,,1,5,0.34016,0.352346,0
1866,minority,,1,5,0.34016,0.352346,0
1867,zone,,6,5,0.358901,0.372687,1.735901
1868,rupture,,1,6,0.226702,0.230575,0
1869,tasmania,,2,5,0.280757,0.288165,0
1870,church,,1,5,0.278791,0.286131,0
1871,parishes,,1,5,0.278791,0.286131,0
1872,digitisation,,1,5,0.278791,0.286131,0
1873,contestations,,1,5,0.278791,0.286131,0
1874,meshworks,,2,5,0.343045,0.355303,0
1875,adige,,2,5,0.343045,0.355303,0
1876,experiment,,1,5,0.339745,0.350326,0
1877,regenerate,,1,5,0.254568,0.25947,0
1878,parliament,,1,5,0.321086,0.330157,0
1879,strasbourg,,1,5,0.321086,0.330157,0
1880,urbanisation,,4,5,0.304332,0.312234,0
1881,estate,,3,5,0.335474,0.346564,0
1882,interpretations,,4,5,0.365066,0.382868,0
1883,porto,,1,5,0.328272,0.338862,0
1884,avebury,,1,5,0.268724,0.274621,0
1885,phenomenography,,1,5,0.268724,0.274621,0
1886,archaeology,,1,5,0.268724,0.274621,0
1887,arm,,1,5,0.303082,0.310872,0
1888,veterans,,1,5,0.303082,0.310872,0
1889,ordos,,3,5,0.332538,0.343973,0
1890,churchill,,3,5,0.357214,0.371617,0
1891,constructions,,4,4,0.363478,0.380283,17.131581
1892,march,,1,5,0.280851,0.288337,0
1893,myers,,1,5,0.287912,0.295734,0
1894,place.,,1,5,0.328702,0.341049,0
1895,cognitive,,1,5,0.328702,0.341049,0
1896,descriptive,,1,5,0.328702,0.341049,0
1897,protocol,,1,5,0.328702,0.341049,0
1898,pueblo,,1,5,0.328702,0.341049,0
1899,usa,,2,5,0.341364,0.353117,0
1900,deliver,,3,5,0.346122,0.360307,35.511856
1901,recognise,,3,5,0.356149,0.372734,0
1902,hispanics,,1,5,0.328702,0.341049,0
1903,recycle,,1,5,0.277372,0.284377,0
1904,kuala,,1,5,0.277372,0.284377,0
1905,lumpur,,1,5,0.277372,0.284377,0
1906,taqwa,,2,5,0.345074,0.358792,2507
1907,muslim,,1,6,0.256573,0.262048,0
1908,liminality,,2,5,0.300215,0.307582,0
1909,periodicals,,1,5,0.342998,0.355104,0
1910,araucanía,,1,5,0.352148,0.368169,0
1911,day,,1,5,0.352148,0.368169,0
1912,kathmandu,,1,5,0.3188,0.328336,0
1913,periphery,,1,5,0.3188,0.328336,0
1914,ghar,,1,5,0.3188,0.328336,0
1915,aspirations,,1,5,0.3188,0.328336,0
1916,cancer,,1,5,0.333999,0.343494,0
1917,palliative,,1,5,0.333999,0.343494,0
1918,richardson,,1,5,0.333999,0.343494,0
1919,frameworks,,2,5,0.344127,0.357503,0
1920,authority,,1,5,0.318193,0.328409,0
1921,fȃilte,,1,5,0.318193,0.328409,0
1922,announce,,1,5,0.318193,0.328409,0
1923,owners/chefs,,1,5,0.318193,0.328409,0
1924,suppliers,,1,5,0.318193,0.328409,0
1925,menus,,1,5,0.318193,0.328409,0
1926,southwest,,2,5,0.334445,0.346119,3.90343
1927,producers,,1,5,0.318193,0.328409,0
1928,munster,,1,5,0.318193,0.328409,0
1929,queer,,2,4,0.341969,0.354366,0
1930,news,,4,4,0.358542,0.374169,28.392021
1931,effort,,2,5,0.369639,0.387706,0
1932,participant,,1,6,0.252925,0.258001,0
1933,biographies,,3,5,0.352247,0.368567,0
1934,bind,,3,5,0.344127,0.356765,0
1935,paris,,2,6,0.257601,0.263258,1.652174
1936,teenagers,,2,5,0.332141,0.341746,0
1937,constraints,,4,5,0.339056,0.351336,20.067737
1938,adolescents,,2,5,0.332141,0.341746,0
1939,gene,,2,5,0.332141,0.341746,0
1940,cell,,2,5,0.332141,0.341746,0
1941,riyadh,,2,5,0.287945,0.295933,0
1942,opposition,,3,5,0.357928,0.373219,0
1943,dioxide,,1,5,0.298216,0.306512,0
1944,storage,,1,5,0.298216,0.306512,0
1945,anniston,,1,5,0.259144,0.264381,0
1946,aviation,,2,5,0.263972,0.270102,0
1947,turbines,,2,5,0.263972,0.270102,0
1948,darkness,,2,5,0.263972,0.270102,0
1949,wheatbelt,,1,5,0.330435,0.341746,0
1950,april,,2,5,0.33869,0.350718,5.17791
1951,informants,,1,5,0.330435,0.341746,0
1952,exacerbate,,1,5,0.330435,0.341746,0
1953,culminate,,1,5,0.330435,0.341746,0
1954,ltdagriculture,,1,5,0.330435,0.341746,0
1955,solastalgia,,1,5,0.330435,0.341746,0
1956,australiaclimate,,1,5,0.330435,0.341746,0
1957,emotion,,1,5,0.330435,0.341746,0
1958,newcomers,,5,5,0.350328,0.363975,4.956278
1959,meadow,,2,5,0.310819,0.32098,0
1960,green-spaces,,2,5,0.310819,0.32098,0
1961,connectedness,,3,5,0.353688,0.368634,0
1962,phenomena,,1,5,0.352148,0.368169,0
1963,occupation,,1,5,0.262535,0.267783,0
1964,disseminate,,1,5,0.262535,0.267783,0
1965,software,,2,5,0.288375,0.298252,19.527994
1966,client,,1,6,0.263501,0.268919,0
1967,murmansk,,1,5,0.314562,0.323212,0
1968,cinema,,2,5,0.281008,0.288444,0
1969,madras,,3,5,0.28104,0.288643,2507
1970,tamil,,1,6,0.219403,0.22302,0
1971,communality,,1,5,0.344979,0.358526,0
1972,contradictory,,2,5,0.350573,0.365191,0
1973,anchor,,2,5,0.337369,0.349561,0
1974,target,,3,5,0.356605,0.371086,14.616623
1975,interconnectedness,,1,5,0.338051,0.351203,0
1976,eritrea,,1,5,0.338051,0.351203,0
1977,negotiation,,1,5,0.338051,0.351203,0
1978,penetration,,3,5,0.322158,0.33138,0
1979,pilgrims,,2,5,0.319898,0.329951,0
1980,version,,1,5,0.319613,0.331067,0
1981,environmentalism,,2,5,0.320716,0.33128,0
1982,nostalgia,,3,5,0.329004,0.340218,5.53243
1983,conservatism,,2,5,0.320716,0.33128,0
1984,tibet,,1,6,0.257416,0.262334,0
1985,albums,,1,6,0.271988,0.278675,0
1986,societies,,2,5,0.320307,0.328921,0
1987,subjectivity,,1,5,0.305593,0.313563,0
1988,disturb,,1,5,0.324366,0.335746,0
1989,justify,,1,5,0.324366,0.335746,0
1990,widespread,,1,5,0.324366,0.335746,0
1991,opinions,,1,5,0.324366,0.335746,0
1992,cottage,,1,5,0.324366,0.335746,0
1993,topic,,1,5,0.324366,0.335746,0
1994,mitigate,,1,5,0.324366,0.335746,0
1995,mobilise,,1,5,0.324366,0.335746,0
1996,sustainable,,1,5,0.324366,0.335746,0
1997,tourismenvironmental,,1,5,0.324366,0.335746,0
1998,prospect,,1,5,0.324366,0.335746,0
1999,winery,,1,6,0.259547,0.264454,0
2000,enclosure,,1,5,0.310781,0.321631,0
2001,cambridgeshire,,1,5,0.310781,0.321631,0
2002,copenhagen,,3,5,0.33201,0.342577,0
2003,hovedstaden,,3,5,0.33201,0.342577,0
2004,assimilate,,2,5,0.344127,0.357503,0
2005,simplify,,2,5,0.344127,0.357503,0
2006,qnms,,2,5,0.344127,0.357503,0
2007,assumptions,,2,5,0.344127,0.357503,0
2008,spp,,2,5,0.344127,0.357503,0
2009,subset,,2,5,0.344127,0.357503,0
2010,pair-wise,,2,5,0.344127,0.357503,0
2011,finer,,2,5,0.344127,0.357503,0
2012,oncorhynchus,,2,5,0.344127,0.357503,0
2013,mood,,1,1,1,1,0
2014,grieg,,1,1,1,1,0
2015,telford,,1,5,0.276943,0.283872,0
2016,signal,,1,5,0.31401,0.32286,0
2017,insects,,1,5,0.31401,0.32286,0
2018,encode,,1,5,0.31401,0.32286,0
2019,scenes,,1,5,0.31401,0.32286,0
2020,honeybees,,1,5,0.31401,0.32286,0
2021,manipulate,,1,5,0.31401,0.32286,0
2022,segment,,2,5,0.318962,0.329333,20.589821
2023,ant,,1,5,0.31401,0.32286,0
2024,side,,1,5,0.31401,0.32286,0
2025,widths,,1,5,0.31401,0.32286,0
2026,feeder,,1,5,0.31401,0.32286,0
2027,horizontal,,1,5,0.31401,0.32286,0
2028,coms,,1,5,0.31401,0.32286,0
2029,bolster,,1,5,0.31401,0.32286,0
2030,descriptors,,1,5,0.31401,0.32286,0
2031,physiology,,1,5,0.31401,0.32286,0
2032,propensities,,1,5,0.262206,0.26777,0
2033,dynamics,,1,5,0.262206,0.26777,0
2034,citizen,,1,5,0.316947,0.325399,0
2035,award,,1,1,1,1,0
2036,mcgahan,,1,1,1,1,0
2037,rape,,2,5,0.308297,0.317584,0
2038,rwandan,,2,5,0.308297,0.317584,0
2039,war,,2,5,0.308297,0.317584,0
2040,co-presence,,1,5,0.304924,0.314327,0
2041,legibility,,3,5,0.277587,0.285387,0
2042,ambience,,3,5,0.277587,0.285387,0
2043,milongas,,1,5,0.344127,0.355144,0
2044,priorities,,2,5,0.296524,0.305409,0
2045,los,,4,5,0.340391,0.351422,49.913449
2046,angeles,,3,5,0.269677,0.276276,0
2047,buckler,,1,5,0.302606,0.310061,0
2048,tradition,,1,5,0.302606,0.310061,0
2049,joyce,,1,5,0.302606,0.310061,0
2050,david,,1,5,0.302606,0.310061,0
2051,canaan,,1,5,0.302606,0.310061,0
2052,page,,2,5,0.340391,0.352778,0
2053,faculty,,2,5,0.323279,0.333068,0
2054,localise,,1,5,0.321086,0.330157,0
2055,workplace,,1,5,0.323446,0.331679,0
2056,sociability,,2,5,0.351556,0.365809,0
2057,adventure,,3,5,0.351359,0.36456,3.405742
2058,similarities,,2,5,0.349937,0.362254,0
2059,neoliberalism,,4,5,0.351359,0.365809,12.737673
2060,reflections,,1,5,0.314562,0.323212,0
2061,answer,,3,5,0.357571,0.372953,0
2062,tobit,,2,5,0.278357,0.286975,0
2063,self-learning,,2,5,0.278357,0.286975,0
2064,characteristics—education,,2,5,0.278357,0.286975,0
2065,acquisition,,2,5,0.278357,0.286975,0
2066,channel,,2,5,0.278357,0.286975,0
2067,areadisaster,,2,5,0.278357,0.286975,0
2068,discrepancies,,1,5,0.318113,0.328648,0
2069,efficiency,,1,5,0.318113,0.328648,0
2070,normalization,,1,5,0.318113,0.328648,0
2071,.flood,,1,5,0.318113,0.328648,0
2072,zhejiang,,2,4,0.354137,0.369119,0
2073,license,,1,5,0.319613,0.331067,0
2074,imaginaries,,4,5,0.356655,0.372103,11.201608
2075,cross-border,,1,5,0.324366,0.335746,0
2076,inclination,,2,5,0.347995,0.361051,0
2077,abstract,,2,4,0.362323,0.379054,0
2078,williams,,2,5,0.32948,0.340883,0
2079,behaviours,,1,4,0.335563,0.348285,0
2080,game,,2,4,0.346648,0.362274,0
2081,conceptualization,,2,4,0.357622,0.375033,0
2082,navigate,,1,5,0.318193,0.328409,0
2083,contradictions,,1,5,0.318193,0.328409,0
2084,eat,,1,5,0.318193,0.328409,0
2085,routines,,1,5,0.318193,0.328409,0
2086,youthfood,,1,5,0.318193,0.328409,0
2087,failure,,1,4,0.337278,0.348717,0
2088,economies,,3,5,0.347754,0.361423,0
2089,efficacy,,2,5,0.344222,0.357396,0
2090,decade,,2,5,0.344222,0.357396,0
2091,little,,2,5,0.344222,0.357396,0
2092,emphasize,,2,5,0.344222,0.357396,0
2093,hegemonic,,2,5,0.344222,0.357396,0
2094,reserve,,1,5,0.319531,0.328622,0
2095,influencers,,1,5,0.33245,0.345587,0
2096,arguments,,1,5,0.342998,0.355104,0
2097,demolition,,1,5,0.294056,0.301688,0
2098,francis.climate,,2,5,0.346888,0.360387,0
2099,celebration,,1,5,0.302205,0.310686,0
2100,explorations,,1,5,0.316227,0.324934,0
2101,medicine,,2,5,0.283582,0.292564,0
2102,start,,3,4,0.359055,0.373837,0
2103,room,,1,5,0.344979,0.358526,0
2104,educators,,4,5,0.333466,0.344471,3.452576
2105,consequences,,5,5,0.360811,0.377565,6.605372
2106,legacy,,1,4,0.337278,0.348717,0
2107,aesthetics,,1,5,0.325418,0.336164,0
2108,landslides,,3,5,0.341039,0.352552,0
2109,observe,,3,5,0.359261,0.374781,0
2110,colombia,,1,5,0.32047,0.331313,0
2111,databases,,1,5,0.2985,0.309363,0
2112,compatibility,,1,5,0.2985,0.309363,0
2113,quantification,,1,5,0.2985,0.309363,0
2114,originality,,1,5,0.2985,0.309363,0
2115,locale,,1,5,0.314325,0.322269,0
2116,stream,,1,5,0.314325,0.322269,0
2117,block,,2,5,0.344695,0.35743,0
2118,extant,,1,5,0.314325,0.322269,0
2119,interrelation,,1,5,0.314325,0.322269,0
2120,evolve,,1,5,0.314325,0.322269,0
2121,co-existence,,1,5,0.314325,0.322269,0
2122,mediterranean,,2,5,0.350573,0.365191,0
2123,degradation,,3,4,0.371226,0.389387,0
2124,entrepreneurs,,2,5,0.350573,0.365191,0
2125,sectors,,2,5,0.350573,0.365191,0
2126,romance,,2,5,0.350573,0.365191,0
2127,disenchantment,,2,5,0.350573,0.365191,0
2128,professionalisation,,2,5,0.350573,0.365191,0
2129,objectivity,,2,5,0.350573,0.365191,0
2130,visions,,2,5,0.350573,0.365191,0
2131,resolve,,2,5,0.350573,0.365191,0
2132,limited.greece,,2,5,0.350573,0.365191,0
2133,sanity,,1,5,0.273829,0.282117,0
2134,impairment,,1,5,0.273829,0.282117,0
2135,symptoms,,1,5,0.273829,0.282117,0
2136,arrange,,1,5,0.273829,0.282117,0
2137,promise,,1,5,0.273829,0.282117,0
2138,shorter,,1,5,0.273829,0.282117,0
2139,postoperative,,1,5,0.273829,0.282117,0
2140,intake,,1,5,0.273829,0.282117,0
2141,analgesics,,1,5,0.273829,0.282117,0
2142,pain,,1,5,0.273829,0.282117,0
2143,fatigue,,1,5,0.273829,0.282117,0
2144,blood,,1,5,0.273829,0.282117,0
2145,heart,,1,5,0.273829,0.282117,0
2146,respiration,,1,5,0.273829,0.282117,0
2147,surgery,,1,5,0.273829,0.282117,0
2148,satisfactory,,1,5,0.273829,0.282117,0
2149,therapy,,2,5,0.313657,0.324568,0
2150,hospitalization,,1,5,0.273829,0.282117,0
2151,days,,1,5,0.273829,0.282117,0
2152,horticulture,,2,5,0.313657,0.324568,0
2153,guidance,,1,5,0.284773,0.2937,0
2154,recipient,,1,5,0.284773,0.2937,0
2155,heighten,,1,5,0.284773,0.2937,0
2156,choose,,2,5,0.311243,0.321837,12.00625
2157,mental,,1,5,0.284773,0.2937,0
2158,tsunamis,,1,5,0.284773,0.2937,0
2159,comparisons,,1,5,0.284773,0.2937,0
2160,wave,,1,5,0.284773,0.2937,0
2161,tornadoes,,1,5,0.284773,0.2937,0
2162,receivers,,1,5,0.284773,0.2937,0
2163,society.action,,1,5,0.284773,0.2937,0
2164,tornado,,1,5,0.284773,0.2937,0
2165,tsunami,,1,5,0.284773,0.2937,0
2166,volunteer,,1,5,0.301117,0.309237,0
2167,knock-on,,1,5,0.307014,0.316381,0
2168,accommodation,,1,5,0.307014,0.316381,0
2169,pose,,1,5,0.307014,0.316381,0
2170,studentification,,1,5,0.307014,0.316381,0
2171,downgrade,,1,5,0.307014,0.316381,0
2172,definition,,1,5,0.307014,0.316381,0
2173,neoliberalisation,,1,5,0.307014,0.316381,0
2174,leicestershire,,1,5,0.307014,0.316381,0
2175,intermediaries,,1,5,0.278884,0.286477,0
2176,understudy,,1,5,0.278884,0.286477,0
2177,attachment/identity/dependence,,1,5,0.278884,0.286477,0
2178,benefit/cost,,1,5,0.278884,0.286477,0
2179,association.casino,,1,5,0.278884,0.286477,0
2180,macau,,1,5,0.278884,0.286477,0
2181,chronic,,1,5,0.304924,0.314327,0
2182,affair,,1,5,0.304924,0.314327,0
2183,interpret,,1,5,0.304924,0.314327,0
2184,respite,,1,5,0.304924,0.314327,0
2185,subthemes,,1,5,0.304924,0.314327,0
2186,re-creation,,1,5,0.304924,0.314327,0
2187,l.a,,1,5,0.304924,0.314327,0
2188,restedt,,1,5,0.304924,0.314327,0
2189,hermeneutics,,1,5,0.304924,0.314327,0
2190,placeadult,,1,5,0.304924,0.314327,0
2191,resolution,,2,5,0.333555,0.344205,0
2192,ambivalence,,1,5,0.278172,0.285706,0
2193,stalinist,,1,5,0.308411,0.3187,0
2194,electrification,,1,5,0.308411,0.3187,0
2195,yugoslavia,,1,5,0.308411,0.3187,0
2196,hydroelectric,,1,5,0.308411,0.3187,0
2197,iron,,1,5,0.308411,0.3187,0
2198,danube,,1,5,0.308411,0.3187,0
2199,post-memories,,1,5,0.308411,0.3187,0
2200,communism,,1,5,0.308411,0.3187,0
2201,counter-memories,,1,5,0.308411,0.3187,0
2202,ibg,,1,5,0.308411,0.3187,0
2203,ssn,,1,5,0.308411,0.3187,0
2204,medium,,1,5,0.322738,0.333107,0
2205,covariates,,1,5,0.311282,0.320162,0
2206,arabia,,1,2,0.666667,0.75,0
2207,postdisaster,,2,5,0.305891,0.313251,0
2208,interdependencies,,1,5,0.32047,0.331313,0
2209,locus,,1,5,0.32047,0.331313,0
2210,occur,,2,5,0.350573,0.364906,0
2211,sector,,3,5,0.328015,0.338723,0.202692
2212,statements,,1,4,0.335563,0.348285,0
2213,costa,,2,5,0.33013,0.341667,0
2214,daurada,,2,5,0.33013,0.341667,0
2215,tapestry,,1,5,0.320675,0.331081,0
2216,deposition,,1,5,0.320675,0.331081,0
2217,inequality,,1,5,0.279381,0.286928,0
2218,nations,,1,5,0.350328,0.364514,0
2219,out-migrants,,1,5,0.301732,0.310918,0
2220,concrete,,1,5,0.314562,0.323212,0
2221,hence,,2,4,0.340483,0.353868,0
2222,curricula,,1,5,0.310781,0.321631,0
2223,cosmopolitan,,1,5,0.310781,0.321631,0
2224,spatialities,,1,5,0.310781,0.321631,0
2225,zsuzsa,,1,5,0.310781,0.321631,0
2226,globalisation,,1,5,0.310781,0.321631,0
2227,"""lifecycle""",,3,5,0.35072,0.365311,0
2228,modify,,2,4,0.359467,0.375964,0
2229,rat,,1,5,0.344979,0.358526,0
2230,artists,,1,5,0.278296,0.285739,0
2231,presence,,3,4,0.361644,0.37696,0
2232,think,,1,5,0.316227,0.324934,0
2233,santa,,1,5,0.292444,0.300465,0
2234,instrument,,3,5,0.342717,0.356705,0
2235,legitimacy,,1,5,0.33074,0.340889,0
2236,reserved.community,,1,5,0.344979,0.358526,0
2237,hybridity,,1,5,0.308411,0.3187,0
