Id,Label,timeset,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
1688,re-establishing,,2,5,0.344498,0.357048,0
1689,things,,2,5,0.344498,0.357048,0
1690,lewicki,,2,5,0.344498,0.357048,0
1691,bunker,,2,5,0.344498,0.357048,0
1692,zucker,,2,5,0.344498,0.357048,0
1693,judgment,,2,5,0.344498,0.357048,0
1694,situations,,2,5,0.344498,0.357048,0
1695,overview,,2,5,0.344498,0.357048,0
1696,powell,,2,5,0.344498,0.357048,0
1697,dimaggio,,2,5,0.344498,0.357048,0
1698,thirteen,,2,5,0.344498,0.357048,0
1699,temporality,,2,5,0.344498,0.357048,0
1700,reconstruct,,2,5,0.344498,0.357048,0
1701,quote,,2,5,0.344498,0.357048,0
1702,communicate,,2,5,0.344498,0.357048,0
1703,sufficient,,2,5,0.344498,0.357048,0
1704,supervision,,2,5,0.344498,0.357048,0
1705,outsource,,2,5,0.344498,0.357048,0
1706,responsibility,,3,5,0.352432,0.366675,0.219105
1707,comprehension,,8,5,0.355114,0.370683,33.460525
1708,theoretical,,2,5,0.344498,0.357048,0
1709,illustration,,2,5,0.344498,0.357048,0
1710,interpret,,2,5,0.344498,0.357048,0
1711,fashion,,3,5,0.344871,0.357571,0
1712,paths,,2,5,0.344498,0.357048,0
1713,door,,2,5,0.344498,0.357048,0
1714,generalization,,2,5,0.344498,0.357048,0
1715,scope,,2,5,0.344498,0.357048,0
1716,division,,2,5,0.344498,0.357048,0
1717,ri/ir,,2,5,0.344498,0.357048,0
1718,pursuit,,1,5,0.306276,0.316039,0
1719,submit,,1,4,0.351331,0.364567,0
1720,interdependent,,1,5,0.334382,0.348179,0
1721,conceal,,1,5,0.334382,0.348179,0
1722,confront,,1,5,0.334382,0.348179,0
1723,blackwell,,2,5,0.337271,0.35088,0
1724,ltd,,1,5,0.334382,0.348179,0
1725,spacenew,,1,5,0.334382,0.348179,0
1726,statistics,,1,5,0.334382,0.348179,0
1727,induce,,1,5,0.343262,0.353781,0
1728,compare,,2,5,0.355576,0.369202,0
1729,offices,,1,5,0.270542,0.276912,0
1730,vaske,,1,5,0.340149,0.351385,0
1731,generalisability,,1,5,0.340149,0.351385,0
1732,psychometric,,1,5,0.340149,0.351385,0
1733,predictors,,2,4,0.365216,0.381774,0
1734,cross-correlation,,1,5,0.340149,0.351385,0
1735,modification,,1,5,0.340149,0.351385,0
1736,run,,1,5,0.314173,0.323741,0
1737,ethiopia,,1,5,0.314173,0.323741,0
1738,inheritance,,1,5,0.314173,0.323741,0
1739,dwell,,1,5,0.314173,0.323741,0
1740,judge,,1,5,0.314173,0.323741,0
1741,tracts,,1,5,0.314173,0.323741,0
1742,"""good""",,1,5,0.314173,0.323741,0
1743,extension,,1,5,0.314173,0.323741,0
1744,trials,,1,5,0.314173,0.323741,0
1745,reserved.farmer,,1,5,0.314173,0.323741,0
1746,heterogeneity,,1,5,0.314173,0.323741,0
1747,managementfarming,,1,5,0.314173,0.323741,0
1748,tension,,1,4,0.341302,0.35176,0
1749,entity,,1,5,0.353278,0.366109,0
1750,display,,2,4,0.361694,0.376982,0
1751,affect,,1,5,0.285608,0.293074,0
1752,design/methodology/approach,,1,5,0.284927,0.292499,0
1753,emerald,,1,5,0.284927,0.292499,0
1754,interface,,1,5,0.353278,0.366109,0
1755,maintenance,,1,5,0.341485,0.35169,0
1756,indiana,,1,5,0.308002,0.317294,0
1757,assist,,1,5,0.325285,0.337289,0
1758,encourage,,1,5,0.31407,0.322521,0
1759,disparity,,1,5,0.315989,0.326215,0
1760,pressure,,1,5,0.346746,0.357832,0
1761,creativity,,1,5,0.353278,0.366109,0
1762,angeles,,1,4,0.336322,0.344659,0
1763,generate,,3,4,0.377615,0.395278,0
1764,devise,,1,5,0.320812,0.329404,0
1765,consensus,,1,5,0.320812,0.329404,0
1766,generalise,,1,5,0.320812,0.329404,0
1767,achieve,,1,5,0.320812,0.329404,0
1768,"""hard""",,1,5,0.320812,0.329404,0
1769,"""soft""",,1,5,0.320812,0.329404,0
1770,indicators,,1,5,0.320812,0.329404,0
1771,columbia,,2,5,0.322706,0.331713,37.773916
1772,vancouver,,1,5,0.320812,0.329404,0
1773,imagination,,1,5,0.331888,0.340965,0
1774,actors,,1,5,0.320812,0.329404,0
1775,washington,,1,5,0.266323,0.272208,0
1776,ptsd,,1,5,0.266323,0.272208,0
1777,severity,,1,5,0.266323,0.272208,0
1778,memorial,,1,5,0.266323,0.272208,0
1779,propose,,2,4,0.349854,0.364393,0
1780,tokyo,,3,5,0.330912,0.341061,0
1781,teens,,1,5,0.319739,0.328759,0
1782,check-ups,,1,5,0.319739,0.328759,0
1783,spss,,1,5,0.319739,0.328759,0
1784,derivation,,1,5,0.319739,0.328759,0
1785,co-occurrence,,1,5,0.319739,0.328759,0
1786,ltd.activity,,1,5,0.319739,0.328759,0
1787,adolescentsadolescence,,1,5,0.319739,0.328759,0
1788,substance,,1,5,0.319739,0.328759,0
1789,apply,,1,5,0.336914,0.3523,0
1790,civic,,2,5,0.356437,0.372164,0
1791,owner,,1,5,0.336914,0.3523,0
1792,competition,,1,5,0.336914,0.3523,0
1793,embeddedness,,1,5,0.336914,0.3523,0
1794,kinds,,1,5,0.331888,0.340965,0
1795,orleanians,,1,5,0.279189,0.286374,0
1796,skills,,1,4,0.350945,0.36509,0
1797,streets,,2,5,0.347502,0.359967,0
1798,urbanism,,1,5,0.266657,0.272565,0
1799,kassel,,1,5,0.296911,0.305306,0
1800,tradition,,1,5,0.344312,0.356613,0
1801,mathews,,1,5,0.336914,0.3523,0
1802,paucity,,1,5,0.336914,0.3523,0
1803,hall,,1,5,0.336914,0.3523,0
1804,meethan,,1,5,0.336914,0.3523,0
1805,prescriptivist,,1,5,0.336914,0.3523,0
1806,descriptivist,,1,5,0.336914,0.3523,0
1807,real-world,,1,5,0.336914,0.3523,0
1808,matter,,1,5,0.336914,0.3523,0
1809,critique,,1,5,0.336914,0.3523,0
1810,quest,,1,5,0.336914,0.3523,0
1811,appropriation,,1,5,0.336914,0.3523,0
1812,delve,,1,5,0.336914,0.3523,0
1813,folklore,,1,5,0.336914,0.3523,0
1814,"""selection""",,1,5,0.336914,0.3523,0
1815,craft,,1,5,0.336914,0.3523,0
1816,chart,,1,5,0.336914,0.3523,0
1817,rise,,1,5,0.336914,0.3523,0
1818,chiefly,,1,5,0.336914,0.3523,0
1819,distillation,,1,5,0.336914,0.3523,0
1820,manipulate,,1,5,0.336914,0.3523,0
1821,province,,1,5,0.336914,0.3523,0
1822,player,,1,5,0.336914,0.3523,0
1823,re-naturalization,,1,5,0.336914,0.3523,0
1824,hereafter,,1,5,0.336914,0.3523,0
1825,prognosis,,1,5,0.336914,0.3523,0
1826,agendas,,1,5,0.336914,0.3523,0
1827,sort,,1,5,0.336914,0.3523,0
1828,governmentalities,,1,5,0.336914,0.3523,0
1829,twelve,,1,5,0.336914,0.3523,0
1830,dozen,,1,5,0.336914,0.3523,0
1831,advance,,1,5,0.336914,0.3523,0
1832,vistas,,1,5,0.336914,0.3523,0
1833,francis.antimodernity,,1,5,0.336914,0.3523,0
1834,naturalization/normalization,,1,5,0.336914,0.3523,0
1835,valuesculture,,1,5,0.336914,0.3523,0
1836,modernity,,1,5,0.336914,0.3523,0
1837,symbolism,,1,5,0.336914,0.3523,0
1838,nova,,1,5,0.336914,0.3523,0
1839,laos,,1,5,0.353278,0.367634,0
1840,disability,,2,5,0.301307,0.309592,0
1841,competence,,2,5,0.277528,0.284806,0
1842,materiality,,1,4,0.351331,0.364567,0
1843,developments,,1,5,0.353278,0.366109,0
1844,resonate,,1,5,0.353278,0.366109,0
1845,developer,,1,5,0.353278,0.366109,0
1846,query,,1,5,0.286807,0.296018,0
1847,mixed-use,,1,5,0.286807,0.296018,0
1848,trax,,1,5,0.286807,0.296018,0
1849,open,,1,5,0.286807,0.296018,0
1850,accelerometers,,1,5,0.286807,0.296018,0
1851,insignificant,,1,5,0.286807,0.296018,0
1852,takeaway,,1,5,0.286807,0.296018,0
1853,convenient,,1,5,0.286807,0.296018,0
1854,societal,,1,5,0.286807,0.296018,0
1855,density,,1,5,0.286807,0.296018,0
1856,bonuses,,1,5,0.286807,0.296018,0
1857,rail.neighborhood,,1,5,0.286807,0.296018,0
1858,light,,1,5,0.286807,0.296018,0
1859,utah,,1,5,0.286807,0.296018,0
1860,cypress,,1,4,0.336322,0.344659,0
1861,think,,1,4,0.351331,0.364567,0
1862,reach,,1,5,0.340149,0.351385,0
1863,literatures,,1,5,0.336914,0.3523,0
1864,coefficients,,1,5,0.336914,0.3523,0
1865,reasonability,,1,5,0.336914,0.3523,0
1866,sub-dimensions,,1,5,0.336914,0.3523,0
1867,subsistent,,1,5,0.336914,0.3523,0
1868,mediatory,,1,5,0.336914,0.3523,0
1869,supportfactor,,1,5,0.336914,0.3523,0
1870,preschools,,2,5,0.319739,0.332279,0
1871,mediate,,1,5,0.34425,0.361012,0
1872,weight,,2,5,0.313864,0.323384,0
1873,deploy,,1,5,0.340937,0.352387,0
1874,portland,,1,5,0.302594,0.311709,0
1875,generation,,1,5,0.339245,0.351211,0
1876,redevelopment,,1,5,0.326618,0.336156,0
1877,haynes,,1,5,0.326618,0.336156,0
1878,homeland,,1,5,0.343262,0.353781,0
1879,dormitory,,1,5,0.353278,0.366109,0
1880,dorms,,1,5,0.353278,0.366109,0
1881,flora,,1,5,0.271155,0.277592,0
1882,profound,,1,5,0.343262,0.353781,0
1883,envisage,,1,5,0.343262,0.353781,0
1884,self-adapt,,1,5,0.343262,0.353781,0
1885,bequeath,,1,5,0.343262,0.353781,0
1886,chapter,,1,5,0.343262,0.353781,0
1887,berlin,,1,5,0.343262,0.353781,0
1888,heidelberg.biodiversity,,1,5,0.343262,0.353781,0
1889,connectivities,,1,5,0.343262,0.353781,0
1890,syndromes,,4,5,0.344065,0.355436,0
1891,fragility,,2,4,0.336618,0.345269,0
1892,modernization,,1,5,0.315989,0.326215,0
1893,adjacency,,1,5,0.3083,0.315996,0
1894,procreation,,1,6,0.257227,0.262572,0
1895,arrangements,,1,6,0.257227,0.262572,0
1896,copenhagen,,1,5,0.301687,0.309601,0
1897,absalons,,1,5,0.301687,0.309601,0
1898,reconceptualisations,,1,5,0.296911,0.305306,0
1899,landmarks,,1,5,0.269779,0.276729,0
1900,topology,,1,5,0.269779,0.276729,0
1901,drink,,2,5,0.336974,0.352561,0
1902,module,,2,5,0.336974,0.352561,0
1903,visitation,,2,5,0.336974,0.352561,0
1904,analogy,,1,5,0.295672,0.303006,0
1905,blend,,1,5,0.295672,0.303006,0
1906,respondent,,1,5,0.314173,0.322652,0
1907,biospheric,,1,5,0.327344,0.334335,0
1908,tripartite,,1,5,0.327344,0.334335,0
1909,publications.environmental,,1,5,0.327344,0.334335,0
1910,differencesaltruism,,1,5,0.327344,0.334335,0
1911,employer,,1,5,0.270542,0.276912,0
1912,save,,1,5,0.270542,0.276912,0
1913,compensation,,1,5,0.270542,0.276912,0
1914,ethics,,1,6,0.264958,0.270587,0
1915,alpine,,2,4,0.363896,0.378899,0
1916,switzerland,,2,4,0.363896,0.378899,0
1917,solnit,,1,5,0.281324,0.288439,0
