Id,Label,timeset,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
1664,direction,,6,4,0.348186,0.360341,13.305045
1665,intensity,,4,5,0.350702,0.364844,0
1666,prescriptions,,2,5,0.332499,0.342089,0
1667,facilitate,,4,5,0.350702,0.362995,0
1668,stewards,,2,5,0.332499,0.342089,0
1669,encouragement,,2,5,0.332499,0.342089,0
1670,wyoming,,3,5,0.347706,0.362493,0
1671,crisis,,3,4,0.364898,0.379853,0
1672,people-place,,1,5,0.323756,0.332191,0
1673,frameworks,,2,4,0.349391,0.361562,0
1674,probe,,1,5,0.352465,0.365604,0
1675,circumstances,,2,5,0.363951,0.379074,0
1676,temporality,,4,5,0.355794,0.369599,3.047978
1677,county,,6,5,0.352071,0.366033,2.237763
1678,encourage,,1,5,0.321816,0.328599,0
1679,potentials,,1,5,0.329289,0.340128,0
1680,job,,3,5,0.329375,0.340524,0
1681,workplace,,3,5,0.354494,0.367849,0
1682,teacher,,4,5,0.340713,0.354246,0
1683,subjectivities,,1,5,0.301265,0.309324,0
1684,versus,,4,4,0.374814,0.391376,0
1685,coal,,3,5,0.343729,0.353949,1.597781
1686,emphasis,,2,4,0.36793,0.383221,0
1687,mark,,3,5,0.360468,0.374617,0
1688,publishers,,1,5,0.300834,0.309654,0
1689,threaten,,2,5,0.332718,0.343529,0
1690,b.v.community,,1,4,0.357811,0.372227,0
1691,wetland,,4,4,0.358727,0.374868,0
1692,symbolism,,1,5,0.327622,0.335526,0
1693,square,,1,5,0.338247,0.349175,0
1694,efficacy,,1,5,0.319292,0.328777,0
1695,stem,,1,5,0.329289,0.340128,0
1696,council,,1,5,0.328817,0.339124,0
1697,strand,,1,5,0.328817,0.339124,0
1698,permit,,1,5,0.326056,0.336041,0
1699,employees,,4,5,0.333069,0.343839,7.457167
1700,permittee,,1,5,0.326056,0.336041,0
1701,assist,,1,5,0.326056,0.336041,0
1702,administration,,1,5,0.326056,0.336041,0
1703,comprehend,,1,5,0.326056,0.336041,0
1704,grant,,2,5,0.358268,0.372834,0
1705,permittees,,1,5,0.326056,0.336041,0
1706,valuesadministration,,1,5,0.326056,0.336041,0
1707,landownership,,1,5,0.326056,0.336041,0
1708,mato,,1,5,0.326056,0.336041,0
1709,etc,,1,5,0.320875,0.329477,0
1710,recapture,,2,5,0.346846,0.359859,0
1711,daunt,,1,5,0.319292,0.328777,0
1712,persons,,3,5,0.348138,0.360123,0
1713,designers,,1,5,0.336264,0.346157,0
1714,deteriorate,,1,5,0.344856,0.357184,0
1715,adaptations,,1,5,0.345896,0.358406,0
1716,strengthen,,1,5,0.345896,0.358406,0
1717,entail,,2,5,0.329461,0.338702,0
1718,maryland,,4,5,0.345611,0.35801,0
1719,carolina,,4,5,0.345611,0.35801,0
1720,diffusion,,4,5,0.345611,0.35801,0
1721,champion,,6,5,0.36202,0.377357,11.217188
1722,realignment,,4,5,0.345611,0.35801,0
1723,barcelona,,2,5,0.328903,0.340478,0
1724,krathwohl,,1,5,0.327537,0.339124,0
1725,accelerometer,,3,5,0.366328,0.38297,0
1726,gps,,3,5,0.366328,0.38297,0
1727,employ,,3,4,0.373042,0.389395,0
1728,meaningfulness,,1,5,0.351826,0.364547,0
1729,localities,,1,4,0.357811,0.372227,0
1730,juxtaposition,,2,5,0.314126,0.320701,0
1731,remember,,1,5,0.31637,0.323329,0
1732,constructions,,2,5,0.331887,0.34236,0
1733,deal,,4,5,0.342655,0.355501,4.123261
1734,apply,,1,5,0.345896,0.358406,0
1735,assumption,,5,4,0.381672,0.399069,0
1736,train,,3,5,0.357052,0.372867,0
1737,rat,,2,5,0.333333,0.343575,10.789628
1738,half,,1,5,0.336758,0.348072,0
1739,heart,,4,5,0.370468,0.387031,0
1740,rurality,,2,5,0.356699,0.370325,0
1741,nurture,,2,4,0.359647,0.374505,0
1742,institute,,2,4,0.373373,0.389659,0
1743,immigrant,,1,5,0.294825,0.303942,0
1744,taste,,1,5,0.312841,0.320563,0
1745,clonakilty,,1,5,0.312841,0.320563,0
1746,continuity,,1,5,0.33054,0.340676,0
1747,portugal,,3,5,0.348138,0.360684,0
1748,los,,1,5,0.273397,0.27986,0
1749,angeles,,1,5,0.273397,0.27986,0
1750,seventy-one,,1,5,0.342469,0.356385,0
1751,eat,,1,5,0.342469,0.356385,0
1752,enthuse,,1,5,0.342469,0.356385,0
1753,thoughts,,1,5,0.342469,0.356385,0
1754,photovoice,,1,5,0.342469,0.356385,0
1755,visualize,,1,5,0.342469,0.356385,0
1756,livable,,1,5,0.342469,0.356385,0
1757,talk,,2,5,0.345611,0.360182,48.077221
1758,conversations,,3,5,0.350897,0.366574,19.535664
1759,nutrition,,1,5,0.342469,0.356385,0
1760,juvenile,,1,5,0.342469,0.356385,0
1761,race,,9,4,0.383995,0.402139,3.771139
1762,chile,,1,4,0.350945,0.365557,0
1763,domestication,,1,4,0.350945,0.365557,0
1764,indepth,,1,5,0.351826,0.364547,0
1765,pyrenees,,1,5,0.28849,0.296388,0
1766,implication,,3,5,0.356648,0.370259,0
1767,i.e,,6,5,0.374592,0.391521,18.087791
1768,kenya,,1,5,0.343776,0.354345,0
1769,hubs,,1,5,0.338247,0.349175,0
1770,master,,1,5,0.338247,0.349175,0
1771,witness,,2,5,0.352219,0.365207,0
1772,list,,6,5,0.371013,0.387031,4.340996
1773,shiraz,,2,5,0.33604,0.346091,0
1774,walkability,,1,5,0.345896,0.358406,0
1775,scenarios,,1,5,0.289052,0.297015,0
1776,sikhs,,2,5,0.290148,0.297445,0
1777,narrative,,1,5,0.352465,0.365604,0
1778,entrepreneurs,,3,4,0.363375,0.378731,0.13134
1779,serra,,1,5,0.316211,0.325885,0
1780,measurements,,1,5,0.325846,0.334727,0
1781,.05,,3,5,0.350458,0.366561,2.567903
1782,express,,4,4,0.377788,0.395899,3.385124
1783,cycle,,4,5,0.319818,0.328368,0
1784,survival,,4,5,0.310684,0.319466,19.370457
1785,operators,,6,4,0.369654,0.385829,4.706603
1786,bio,,1,5,0.259858,0.265676,0
1787,massif,,2,5,0.349875,0.363457,0
1788,representatives,,1,4,0.357811,0.372227,0
1789,combat,,2,4,0.359186,0.374109,0
1790,fish,,1,5,0.329246,0.338424,0
1791,fall,,1,5,0.316211,0.325885,0
1792,scarce,,1,5,0.316211,0.325885,0
1793,complicate,,1,5,0.316211,0.325885,0
1794,rightsperception,,1,5,0.316211,0.325885,0
1795,bird-watching,,1,5,0.334526,0.344176,0
1796,personalization,,1,5,0.307805,0.315504,0
1797,netnography,,1,5,0.307805,0.315504,0
1798,advantage,,2,4,0.362696,0.379259,0
1799,salmon,,1,5,0.29884,0.307686,0
1800,farmland,,1,5,0.29884,0.307686,0
1801,constraints,,1,5,0.29884,0.307686,0
1802,goods,,2,4,0.349391,0.361562,0
1803,ces,,1,5,0.336758,0.348072,0
1804,carol,,1,5,0.352465,0.365604,0
1805,debut,,1,5,0.352465,0.365604,0
1806,translate,,1,5,0.352465,0.365604,0
1807,der,,3,5,0.366115,0.381352,0
1808,merwe,,1,5,0.352465,0.365604,0
1809,afrikaans,,1,5,0.352465,0.365604,0
1810,cart,,1,5,0.352465,0.365604,0
1811,illiteracy,,1,5,0.352465,0.365604,0
1812,disregard,,1,5,0.352465,0.365604,0
1813,struggle,,3,5,0.366115,0.381352,0
1814,acknowledgment,,1,5,0.352465,0.365604,0
1815,worthiness,,1,5,0.352465,0.365604,0
1816,literary,,1,5,0.352465,0.365604,0
1817,theorise,,1,5,0.352465,0.365604,0
1818,novel,,3,5,0.353056,0.36666,0
1819,self-worth,,1,5,0.352465,0.365604,0
1820,couple,,3,5,0.368091,0.383663,0
1821,colonial,,2,5,0.3569,0.370028,0
1822,self-experience,,1,5,0.352465,0.365604,0
1823,someone,,2,5,0.363951,0.379074,0
1824,self-respect,,1,5,0.352465,0.365604,0
1825,thereof,,1,5,0.352465,0.365604,0
1826,witpop,,1,5,0.352465,0.365604,0
1827,fansie,,1,5,0.352465,0.365604,0
1828,kapok,,1,5,0.352465,0.365604,0
1829,allot,,1,5,0.352465,0.365604,0
1830,affective,,1,5,0.352465,0.365604,0
1831,sufficient,,1,5,0.352465,0.365604,0
1832,people-nature,,1,5,0.352465,0.365604,0
1833,self-perception,,1,5,0.352465,0.365604,0
1834,-image,,1,5,0.352465,0.365604,0
1835,self-identity,,3,5,0.366115,0.381352,0
1836,surprise,,2,5,0.363951,0.379074,0
1837,problematics,,1,5,0.352465,0.365604,0
1838,sabinet,,1,5,0.352465,0.365604,0
1839,pass,,2,5,0.355043,0.369268,0
1840,greenland,,1,1,1,1,0
1841,inugguit,,1,1,1,1,0
1842,smartphones,,1,5,0.314478,0.321533,0
1843,livability,,1,5,0.317644,0.327159,0
1844,lifestyler,,1,6,0.279111,0.285935,0
1845,corridor,,1,6,0.279111,0.285935,0
1846,musicians,,2,5,0.332105,0.343912,0
1847,picture,,1,5,0.352465,0.365604,0
1848,synthesize,,1,5,0.312841,0.320563,0
1849,thousands,,1,5,0.312841,0.320563,0
1850,abundance,,1,5,0.312841,0.320563,0
1851,inventory,,1,5,0.312841,0.320563,0
1852,b.v.ecosystem,,2,5,0.332193,0.342175,0
1853,berry,,1,5,0.312841,0.320563,0
1854,vascular,,1,5,0.312841,0.320563,0
1855,zhangke,,1,5,0.326901,0.335156,0
1856,specific,,1,4,0.350945,0.365557,0
1857,socioeconomics,,1,5,0.342469,0.356385,0
1858,ideologies,,2,4,0.361191,0.377344,0
1859,gift,,1,5,0.268054,0.273897,0
1860,chance,,1,5,0.268054,0.273897,0
1861,faith,,1,6,0.292062,0.299465,0
1862,mindfulness,,2,5,0.352908,0.365967,0
1863,tsimihety,,3,5,0.35771,0.37191,0
1864,utility,,1,5,0.329246,0.339349,0
1865,guests,,1,5,0.33054,0.340676,0
1866,creative,,3,5,0.338429,0.350845,3.84844
1867,right,,2,5,0.335862,0.347577,0
1868,run,,1,5,0.315934,0.325944,0
1869,lefebvre,,1,5,0.315934,0.325944,0
1870,room,,7,5,0.362071,0.378018,32.131793
1871,hindrance,,1,5,0.315934,0.325944,0
1872,din,,1,5,0.315934,0.325944,0
1873,atmosphere,,2,5,0.335862,0.347577,0
1874,artist,,1,5,0.315934,0.325944,0
1875,francis.dementia,,1,5,0.315934,0.325944,0
1876,horizons,,2,6,0.272659,0.279305,0
1877,poznan,,2,5,0.306088,0.313986,0
1878,qol,,2,5,0.304721,0.313966,0
1879,america,,3,4,0.352071,0.366185,1.851146
1880,documentation,,2,5,0.336668,0.34825,2.470829
1881,kinds,,3,5,0.345092,0.357349,3.216726
1882,punctuation,,2,5,0.351434,0.364118,0
1883,grammar,,2,5,0.351434,0.364118,0
1884,hegemony,,2,5,0.351434,0.364118,0
1885,pupils,,2,5,0.351434,0.364118,0
1886,bay,,2,5,0.342655,0.3549,0
1887,intersubjectivity,,4,5,0.353155,0.366627,0.480159
1888,phenomena,,1,5,0.345896,0.358406,0
1889,expression,,2,4,0.36793,0.383221,0
1890,magazine,,1,5,0.347946,0.360156,0
1891,racialisation,,2,5,0.342795,0.352727,0
1892,geomorphology,,6,4,0.362487,0.378764,17.776498
1893,record,,3,4,0.380809,0.398277,0
1894,imprint,,5,4,0.362123,0.378236,0
1895,summit,,5,4,0.362123,0.378236,0
1896,iron,,5,4,0.362123,0.378236,0
1897,daphne,,5,4,0.362123,0.378236,0
1898,prayer,,8,5,0.353056,0.36666,2547.407728
1899,revivalism,,1,6,0.260959,0.266165,0
1900,grosso,,2,4,0.357507,0.37259,0
1901,amazon,,2,4,0.357507,0.37259,0
1902,goal,,2,4,0.350458,0.363973,0
1903,videos,,1,6,0.270149,0.276512,0
1904,calculator,,1,6,0.270149,0.276512,0
1905,tabriz,,2,5,0.339475,0.35031,0
1906,fill,,2,5,0.339475,0.35031,0
1907,saxons,,2,5,0.323673,0.334,0
1908,ethnology,,1,5,0.273575,0.280177,0
1909,plain,,3,5,0.342655,0.352212,0
1910,grassroots,,2,5,0.349343,0.363061,0
1911,legacy,,1,5,0.338247,0.349175,0
1912,decline,,5,4,0.374037,0.391541,22.460633
1913,sprawl,,2,4,0.358014,0.37259,0
1914,panorama,,2,4,0.358014,0.37259,0
1915,sherouq,,2,4,0.358014,0.37259,0
1916,ecofeminism,,4,5,0.309465,0.317578,2524.295824
1917,foods,,1,6,0.236352,0.239976,0
1918,determinants,,3,5,0.33784,0.348336,0
1919,newspapers,,1,6,0.220572,0.224366,0
1920,newspaper,,2,5,0.28296,0.29092,2523
1921,intimacy,,2,5,0.351239,0.363986,0
1922,cinema,,4,5,0.355293,0.368773,71.873507
1923,e.g,,3,5,0.348378,0.361642,36.321714
1924,arrangements,,2,5,0.299336,0.307211,0
1925,pac-gardens,,2,4,0.358167,0.372821,0
1926,performativity,,1,5,0.352465,0.365604,0
1927,otherness,,1,5,0.301265,0.309324,0
1928,recognition,,2,5,0.361191,0.376004,0
1929,confirm,,1,5,0.306981,0.315623,0
1930,joint,,2,5,0.292367,0.300403,0
1931,autocorrelation,,2,5,0.292367,0.300403,0
1932,monoliths,,2,5,0.336803,0.346137,0
1933,entities,,1,5,0.320875,0.329477,0
1934,artifacts,,3,5,0.32593,0.335717,32.830644
1935,license,,2,5,0.338701,0.350872,0
1936,rotterdam,,2,5,0.301445,0.308637,0
1937,sensory,,2,5,0.352022,0.365009,0
1938,principals,,3,5,0.328475,0.336912,2.738164
1939,produce,,1,5,0.30373,0.310836,0
1940,ses,,1,5,0.342469,0.356385,0
1941,variations,,3,5,0.358931,0.374683,0
1942,xenophobia,,4,5,0.32509,0.333148,2523
1943,demarcation,,1,6,0.245358,0.248778,0
1944,reorientation,,1,5,0.32112,0.33095,0
1945,avatar,,1,5,0.291724,0.298712,0
1946,mundane,,1,5,0.31319,0.32045,0
1947,correspondence,,4,5,0.35075,0.363986,0
1948,girls,,1,6,0.260555,0.265696,0
1949,sundays,,1,5,0.352465,0.365604,0
1950,diversities,,1,5,0.329289,0.340128,0
1951,revisit,,1,5,0.329289,0.340128,0
1952,legibility,,7,5,0.350361,0.363623,5045.193545
1953,kuala,,1,6,0.259484,0.264606,0
1954,jalan,,1,6,0.259484,0.264606,0
1955,quantify,,2,4,0.358829,0.374571,0
1956,configuration,,1,4,0.350945,0.365557,0
1957,metricsfuture,,1,4,0.350945,0.365557,0
1958,prospect,,2,4,0.355743,0.371368,0
1959,dispositif,,1,5,0.31637,0.323329,0
1960,attraction,,4,4,0.358523,0.374538,8.613277
1961,blur,,1,4,0.350945,0.365557,0
1962,municipality,,1,4,0.350945,0.365557,0
1963,scenery,,1,4,0.350945,0.365557,0
1964,b.v.landscape,,1,4,0.350945,0.365557,0
1965,placelandscape,,1,4,0.350945,0.365557,0
1966,suomen,,1,4,0.350945,0.365557,0
1967,fit,,2,5,0.33861,0.348745,0
1968,liminality,,2,5,0.32959,0.340689,0
1969,morocco,,1,4,0.350945,0.365557,0
1970,saint,,1,5,0.312144,0.319414,0
1971,dike,,5,5,0.350166,0.363986,0
1972,correlate,,7,5,0.365109,0.38122,0
1973,mastery,,5,5,0.350166,0.363986,0
1974,defence,,1,5,0.292367,0.301301,0
1975,"""flood""",,1,5,0.292367,0.301301,0
1976,distribute,,1,5,0.292367,0.301301,0
1977,emphasise,,1,5,0.292367,0.301301,0
1978,informal/local/lay,,1,5,0.292367,0.301301,0
1979,platform,,1,5,0.292367,0.301301,0
1980,capacities,,1,5,0.292367,0.301301,0
1981,materialise,,1,5,0.292367,0.301301,0
1982,assimilate,,1,5,0.292367,0.301301,0
1983,july,,1,5,0.292367,0.301301,0
1984,"""community""",,1,5,0.292367,0.301301,0
1985,transmit,,1,5,0.292367,0.301301,0
1986,griffith,,3,5,0.329375,0.340524,0
1987,airy,,3,5,0.329375,0.340524,0
1988,wholeness,,1,5,0.313969,0.321632,0
1989,amenity,,3,5,0.352219,0.365339,2523
1990,gsl,,1,6,0.260502,0.265623,0
1991,embeddedness,,1,6,0.265796,0.271698,0
1992,appeal,,1,5,0.263411,0.268648,0
1993,contributor,,1,4,0.350945,0.365557,0
1994,poem,,1,6,0.254872,0.25939,0
1995,essay,,1,6,0.254872,0.25939,0
1996,niedecker,,1,6,0.254872,0.25939,0
1997,pelister,,2,5,0.319858,0.328407,0
1998,macedonia,,2,5,0.319858,0.328407,0
1999,durham,,3,5,0.340299,0.353321,0
2000,confusion,,1,4,0.350945,0.365557,0
2001,endeavour,,1,4,0.350945,0.365557,0
2002,ltd.landscape,,1,4,0.350945,0.365557,0
2003,theoretical,,1,4,0.350945,0.365557,0
2004,souvenir,,2,5,0.329332,0.340326,0
2005,subversion,,1,5,0.285682,0.294222,0
2006,perpetuation,,1,5,0.285682,0.294222,0
2007,geopolitics,,2,5,0.325216,0.334727,25.883997
2008,primacy,,1,5,0.285682,0.294222,0
2009,exclusion,,1,5,0.285682,0.294222,0
2010,conception,,1,5,0.285682,0.294222,0
2011,institution,,2,5,0.296488,0.306894,63.914671
2012,historicity,,1,5,0.285682,0.294222,0
2013,relationality,,1,5,0.285682,0.294222,0
2014,legitimacy,,1,5,0.285682,0.294222,0
2015,ltd.africa,,1,5,0.285682,0.294222,0
2016,goma,,1,5,0.285682,0.294222,0
2017,nord,,1,5,0.285682,0.294222,0
2018,kivu,,1,5,0.285682,0.294222,0
2019,adams,,2,4,0.351483,0.366317,0
2020,resonance,,2,5,0.329332,0.340326,0
2021,surgeries,,2,5,0.329332,0.340326,0
2022,ceremonies,,2,5,0.329547,0.339778,0
2023,radio,,2,5,0.318767,0.327925,0
2024,stage,,1,5,0.344856,0.357184,0
2025,agreement,,1,5,0.329246,0.339349,0
2026,commitments,,3,5,0.354993,0.369599,0
2027,take,,1,5,0.293591,0.301486,0
2028,nostalgia,,2,5,0.351434,0.36425,0
2029,perpetuate,,1,5,0.351826,0.364547,0
2030,narration,,1,5,0.351043,0.36359,0
2031,fluidity,,1,5,0.349053,0.361377,0
2032,procedures,,2,5,0.351875,0.364745,0
2033,in-depth,,1,4,0.357811,0.372227,0
2034,closet,,1,5,0.32112,0.33095,0
2035,blanket,,1,5,0.32112,0.33095,0
2036,rule,,2,5,0.35685,0.371117,0
2037,verify,,1,5,0.307805,0.315504,0
2038,ecotourism,,2,5,0.340437,0.35282,0
2039,subfield,,2,5,0.318767,0.327925,0
2040,carney,,2,5,0.318767,0.327925,0
2041,corporation,,2,5,0.318767,0.327925,0
2042,vicinities,,2,5,0.318767,0.327925,0
2043,altitude,,2,5,0.318767,0.327925,0
2044,seas,,2,5,0.318767,0.327925,0
2045,dance,,2,5,0.318767,0.327925,0
2046,ahmet,,2,5,0.318767,0.327925,0
2047,reserved.geography,,2,5,0.318767,0.327925,0
2048,malagasy,,1,6,0.280694,0.289296,0
2049,mediate,,3,5,0.347515,0.359905,9.480053
2050,intermingle,,2,5,0.352219,0.365207,0
2051,dichotomies,,1,5,0.326351,0.333591,0
2052,edge,,1,5,0.336758,0.348072,0
2053,suggestions,,2,4,0.341358,0.353011,0
2054,tie,,2,5,0.332806,0.342452,4.650403
2055,seascape,,1,5,0.336758,0.348072,0
2056,scholarship,,1,5,0.351043,0.36359,0
2057,interrelationship,,1,5,0.309314,0.317591,0
2058,pollute,,1,5,0.310531,0.319665,0
2059,labour,,3,5,0.356497,0.370523,5.347574
2060,start,,2,4,0.341219,0.353737,0
2061,socialization,,1,5,0.329547,0.339052,0
2062,resilient,,1,5,0.329547,0.339052,0
2063,paradigm,,2,5,0.338474,0.349987,0
2064,worker,,1,5,0.278803,0.285499,0
2065,displacements,,1,5,0.33054,0.340676,0
2066,multiple,,1,5,0.32741,0.335361,0
2067,minority,,3,5,0.353007,0.366594,0
2068,producers,,1,4,0.357811,0.372227,0
2069,ocation,,2,5,0.270409,0.277648,0
2070,format,,2,5,0.270409,0.277648,0
2071,fashion,,2,5,0.270409,0.277648,0
2072,worldwide,,2,5,0.270409,0.277648,0
2073,capitals,,2,5,0.270409,0.277648,0
2074,selection,,2,5,0.270409,0.277648,0
2075,limitation,,2,5,0.270409,0.277648,0
2076,feasibility,,2,5,0.270409,0.277648,0
2077,density,,2,5,0.270409,0.277648,0
2078,©emerald,,2,5,0.270409,0.277648,0
2079,effort,,1,4,0.357811,0.372227,0
2080,removal,,1,4,0.357811,0.372227,0
2081,transcendence,,1,5,0.351043,0.36359,0
2082,cambridge,,2,5,0.31436,0.322002,0
2083,loneliness,,3,5,0.34528,0.357085,0
2084,licensee,,1,4,0.350945,0.365557,0
2085,diverse,,1,5,0.336264,0.346157,0
2086,deliberate,,1,5,0.336264,0.346157,0
2087,preferences,,3,5,0.358778,0.373263,4.055138
2088,solastalgia,,1,5,0.33054,0.340676,0
2089,rise,,1,5,0.344856,0.357184,0
2090,rice,,1,4,0.350945,0.365557,0
2091,mind,,1,5,0.338247,0.349175,0
2092,necessity,,2,5,0.360932,0.375806,0
2093,freedom,,1,5,0.335906,0.345761,0
2094,tax,,5,4,0.366169,0.383122,0
2095,psychological,,1,5,0.336758,0.348072,0
2096,outline,,2,5,0.346703,0.360644,0
2097,audiences,,1,5,0.311952,0.319757,0
2098,communicate,,2,5,0.326901,0.337025,0.472013
2099,interdependent,,1,5,0.32112,0.33095,0
2100,outdoors,,1,5,0.32112,0.33095,0
2101,saturation,,1,5,0.32112,0.33095,0
2102,hughes,,1,5,0.32112,0.33095,0
2103,reserved.children,,1,5,0.32112,0.33095,0
2104,pace,,1,5,0.32741,0.335361,0
2105,truthing,,1,5,0.292434,0.301294,0
2106,perform,,1,5,0.292434,0.301294,0
2107,samo,,1,5,0.292434,0.301294,0
2108,statistics,,1,5,0.292434,0.301294,0
2109,locals,,1,5,0.292434,0.301294,0
2110,ethnicity,,2,5,0.343729,0.354114,0
2111,bushfires,,1,5,0.292434,0.301294,0
2112,sahel,,1,5,0.292434,0.301294,0
2113,baseline,,1,5,0.292434,0.301294,0
2114,john,,4,5,0.309617,0.319136,10.546808
2115,remote,,1,5,0.292434,0.301294,0
2116,wood,,1,5,0.292434,0.301294,0
2117,modes,,3,4,0.357406,0.37259,335.113307
2118,standards,,1,5,0.345896,0.358406,0
2119,friends,,4,4,0.365638,0.380547,0
2120,outlets,,1,5,0.328176,0.337388,0
2121,deterioration,,1,5,0.345896,0.358406,0
2122,occupy,,1,5,0.345896,0.358406,0
2123,poorer,,1,5,0.345896,0.358406,0
2124,abandon,,1,5,0.345896,0.358406,0
2125,alternatives,,1,5,0.345896,0.358406,0
2126,press.infill,,1,5,0.345896,0.358406,0
2127,sprawlland,,1,5,0.345896,0.358406,0
2128,come,,1,5,0.347946,0.360156,0
2129,mixed-method,,1,5,0.347946,0.360156,0
2130,barbara,,1,5,0.347946,0.360156,0
2131,arise,,1,5,0.347946,0.360156,0
2132,multivariant,,1,5,0.347946,0.360156,0
2133,aquaculture,,3,5,0.34809,0.362071,0
2134,wadden,,3,5,0.34809,0.362071,0
2135,spatiality,,1,5,0.284042,0.291548,0
2136,manifestation,,1,5,0.296662,0.304801,0
2137,symbolic,,1,5,0.296662,0.304801,0
2138,pakistani,,1,5,0.296662,0.304801,0
2139,relatives,,1,5,0.296662,0.304801,0
2140,pakistanis,,1,5,0.296662,0.304801,0
2141,transnationalism,,1,5,0.296662,0.304801,0
2142,remittance,,1,5,0.296662,0.304801,0
2143,nationalism,,1,5,0.296662,0.304801,0
2144,note,,1,5,0.312144,0.319414,0
2145,credence,,1,5,0.298486,0.307468,0
2146,amongst,,1,5,0.298486,0.307468,0
2147,venues,,1,5,0.298486,0.307468,0
2148,conclusions,,3,5,0.363951,0.380362,0
2149,pride,,2,5,0.318044,0.328368,11.744112
2150,health.arts,,1,5,0.298486,0.307468,0
2151,confidentiality,,1,5,0.298486,0.307468,0
2152,creativeness,,1,5,0.298486,0.307468,0
2153,psychotherapy,,1,5,0.298486,0.307468,0
2154,cod,,1,5,0.345896,0.358406,0
2155,constellations,,1,5,0.32741,0.335361,0
2156,percentage,,2,5,0.326985,0.337586,0
2157,topographic,,1,4,0.350945,0.365557,0
2158,degree,,2,4,0.368467,0.385301,0
2159,realism,,1,4,0.350945,0.365557,0
2160,concessions,,1,4,0.350945,0.365557,0
2161,high-resolution,,1,4,0.350945,0.365557,0
2162,remainder,,1,4,0.350945,0.365557,0
2163,boomers,,2,5,0.333245,0.34269,0
2164,countrymen,,1,5,0.294825,0.303942,0
2165,observe,,1,5,0.294825,0.303942,0
2166,moreover,,1,5,0.294825,0.303942,0
2167,non-immigrants,,1,5,0.294825,0.303942,0
2168,nonimmigrants,,1,5,0.294825,0.303942,0
2169,emigration,,1,5,0.294825,0.303942,0
2170,predictor,,1,5,0.294825,0.303942,0
2171,in-country,,1,5,0.294825,0.303942,0
2172,sum,,1,5,0.294825,0.303942,0
2173,well-beingcohort,,1,5,0.294825,0.303942,0
2174,consist,,2,5,0.339887,0.350746,0
2175,atlanta,,1,5,0.319292,0.328777,0
2176,n=290,,1,5,0.319292,0.328777,0
2177,revitalize,,1,5,0.319292,0.328777,0
2178,medicine.place,,1,5,0.319292,0.328777,0
2179,placeadult,,1,5,0.319292,0.328777,0
2180,georgia,,1,5,0.319292,0.328777,0
2181,progression,,2,4,0.356396,0.370378,0
2182,convenience,,1,5,0.351826,0.364547,0
2183,gds-15,,1,5,0.351826,0.364547,0
2184,depress,,1,5,0.351826,0.364547,0
2185,mixed-methods,,1,5,0.351826,0.364547,0
2186,subsequent,,1,5,0.316211,0.325885,0
2187,dependant,,1,5,0.316211,0.325885,0
2188,b.v.australia,,1,5,0.316211,0.325885,0
2189,modellingaquifer,,1,5,0.316211,0.325885,0
2190,aquifers,,1,5,0.316211,0.325885,0
2191,mound,,1,5,0.316211,0.325885,0
2192,non-places,,1,5,0.280164,0.287975,0
2193,transit,,2,5,0.33975,0.351222,31.960026
2194,nothing,,1,5,0.280164,0.287975,0
2195,destroy,,1,5,0.280164,0.287975,0
2196,customise,,1,5,0.280164,0.287975,0
2197,refute,,1,5,0.280164,0.287975,0
2198,legitimisation,,1,5,0.280164,0.287975,0
2199,appropriation,,1,5,0.280164,0.287975,0
2200,railroad,,1,5,0.280164,0.287975,0
2201,exploitation,,1,5,0.294207,0.301704,0
2202,soi,,1,5,0.319292,0.328777,0
2203,illnesses,,1,5,0.319292,0.328777,0
2204,informant,,1,5,0.319292,0.328777,0
2205,investigators,,1,5,0.319292,0.328777,0
2206,shortage,,1,5,0.319292,0.328777,0
2207,erasure,,1,5,0.319292,0.328777,0
2208,indigeneity,,1,5,0.319292,0.328777,0
2209,ltd.at,,1,5,0.319292,0.328777,0
2210,winnipeghealth,,1,5,0.319292,0.328777,0
2211,manitoba,,1,5,0.319292,0.328777,0
2212,adopt,,1,5,0.352465,0.365604,0
2213,ltd.children,,1,5,0.32112,0.33095,0
2214,trade-offs,,2,5,0.325635,0.333802,0.097561
2215,municipalities,,1,5,0.336264,0.346157,0
2216,placeless,,1,5,0.317644,0.327159,0
2217,successes,,2,5,0.337659,0.347775,0
2218,realities,,1,5,0.2924,0.300601,0
2219,imaginaries,,2,5,0.351434,0.36425,0
2220,texts,,1,5,0.2924,0.300601,0
2221,hermeneutics,,2,5,0.351434,0.36425,0
2222,non-fiction,,1,5,0.2924,0.300601,0
2223,francis.hermeneutics,,1,5,0.2924,0.300601,0
2224,bookspsychology,,1,5,0.2924,0.300601,0
2225,sais,,1,5,0.2924,0.300601,0
2226,judgments,,1,5,0.336758,0.348072,0
2227,sussex,,2,4,0.338974,0.3507,0
2228,stag,,1,5,0.351826,0.364547,0
2229,geotourism,,1,5,0.345896,0.358406,0
2230,constellation,,1,6,0.280694,0.289296,0
2231,educational,,1,6,0.280694,0.289296,0
2232,credit,,1,6,0.280694,0.289296,0
2233,disturb,,1,6,0.280694,0.289296,0
2234,erosion,,1,6,0.280694,0.289296,0
